team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Leicester,Hull,16:00,3,1,1.84,3.57,4.82,1,0,0,1
Stoke,Middlesbrough,16:00,2,0,2.0,3.25,4.48,1,0,0,1
Swansea,Burnley,16:00,3,2,1.99,3.36,4.31,1,0,0,1
Watford,Southampton,16:00,3,4,3.97,3.43,2.05,0,0,1,1
West Brom,Crystal Palace,16:00,0,2,2.29,3.23,3.52,0,0,1,0
Manchester Utd,Bournemouth,13:30,1,1,1.25,6.52,13.19,0,1,0,0
Leicester,Liverpool,21:00,3,1,5.57,4.05,1.66,1,0,0,0
Tottenham,Stoke,14:30,4,0,1.38,5.12,8.71,1,0,0,1
Watford,West Ham,18:30,1,1,2.76,3.21,2.8,0,1,0,0
Chelsea,Swansea,16:00,3,1,1.27,6.06,12.66,1,0,0,1
Crystal Palace,Middlesbrough,16:00,1,0,2.1,3.17,4.16,1,0,0,1
Everton,Sunderland,16:00,2,0,1.42,4.98,7.98,1,0,0,1
Hull,Burnley,16:00,1,1,2.15,3.23,3.9,0,1,0,0
West Brom,Bournemouth,16:00,2,1,2.16,3.31,3.74,1,0,0,1
Bournemouth,Manchester City,21:00,0,2,7.47,5.2,1.42,0,0,1,1
Swansea,Leicester,17:00,2,0,2.5,3.28,3.06,1,0,0,1
Burnley,Chelsea,14:30,1,1,7.95,4.43,1.47,0,1,0,0
Liverpool,Tottenham,18:30,2,0,2.23,3.4,3.46,1,0,0,1
Manchester Utd,Watford,16:00,2,0,1.26,6.26,12.98,1,0,0,1
Middlesbrough,Everton,16:00,0,0,3.79,3.29,2.15,0,1,0,0
Stoke,Crystal Palace,16:00,1,0,2.21,3.26,3.68,1,0,0,1
Sunderland,Southampton,16:00,0,4,3.86,3.53,2.05,0,0,1,1
West Ham,West Brom,16:00,2,2,2.29,3.25,3.49,0,1,0,0
Arsenal,Hull,13:30,2,0,1.31,5.79,10.69,1,0,0,1
Leicester,Manchester Utd,17:00,0,3,5.23,3.81,1.73,0,0,1,1
Manchester City,Swansea,14:30,2,1,1.22,7.32,13.51,1,0,0,1
Tottenham,Middlesbrough,18:30,1,0,1.29,5.9,11.82,1,0,0,1
Crystal Palace,Sunderland,16:00,0,4,1.71,3.79,5.51,0,0,1,0
Everton,Bournemouth,16:00,6,3,1.71,3.92,5.24,1,0,0,1
Hull,Liverpool,16:00,2,0,6.75,4.4,1.53,1,0,0,0
Southampton,West Ham,16:00,1,3,1.77,3.82,4.9,0,0,1,0
Watford,Burnley,16:00,2,1,2.11,3.24,4.04,1,0,0,1
West Brom,Stoke,16:00,1,0,2.41,3.18,3.3,1,0,0,1
Chelsea,Arsenal,13:30,3,1,2.06,3.34,4.06,1,0,0,1
Manchester Utd,Hull,21:00,0,0,1.2,7.32,15.96,0,1,0,0
Stoke,Everton,21:00,1,1,3.1,3.31,2.46,0,1,0,0
West Ham,Manchester City,20:45,0,4,5.6,4.48,1.59,0,0,1,1
Liverpool,Chelsea,21:00,1,1,2.57,3.18,3.05,0,1,0,0
Arsenal,Watford,20:45,1,2,1.23,6.87,13.83,0,0,1,0
Bournemouth,Crystal Palace,20:45,0,2,2.14,3.38,3.74,0,0,1,0
Burnley,Leicester,20:45,1,0,2.92,3.21,2.64,1,0,0,0
Middlesbrough,West Brom,20:45,1,1,2.74,3.0,3.01,0,1,0,0
Sunderland,Tottenham,20:45,0,0,8.64,5.58,1.36,0,1,0,0
Swansea,Southampton,20:45,2,1,3.22,3.37,2.36,1,0,0,0
Chelsea,Hull,17:30,2,0,1.18,7.79,17.78,1,0,0,1
Arsenal,Burnley,15:15,2,1,1.21,7.17,15.3,1,0,0,1
Southampton,Leicester,13:00,3,0,1.8,3.53,5.1,1,0,0,1
Manchester City,Tottenham,18:30,2,2,2.12,3.51,3.63,0,1,0,0
Bournemouth,Watford,16:00,2,2,1.9,3.59,4.42,0,1,0,0
Crystal Palace,Everton,16:00,0,1,3.06,3.31,2.48,0,0,1,1
Middlesbrough,West Ham,16:00,1,3,2.53,3.12,3.18,0,0,1,0
Stoke,Manchester Utd,16:00,1,1,5.89,4.12,1.61,0,1,0,0
West Brom,Sunderland,16:00,2,0,1.68,3.87,5.65,1,0,0,1
Liverpool,Swansea,13:30,2,3,1.25,6.54,12.43,0,0,1,0
Manchester Utd,Liverpool,17:00,1,1,1.99,3.38,4.23,0,1,0,0
Everton,Manchester City,14:30,4,0,4.57,3.83,1.81,1,0,0,0
Leicester,Chelsea,18:30,0,3,4.9,3.58,1.82,0,0,1,1
Burnley,Southampton,16:00,1,0,4.39,3.41,1.96,1,0,0,0
Hull,Bournemouth,16:00,3,1,3.03,3.39,2.45,1,0,0,0
Sunderland,Stoke,16:00,1,3,3.38,3.45,2.24,0,0,1,1
Swansea,Arsenal,16:00,0,4,6.74,4.76,1.49,0,0,1,1
Watford,Middlesbrough,16:00,0,0,2.39,3.11,3.42,0,1,0,0
West Ham,Crystal Palace,16:00,3,0,2.39,3.28,3.23,1,0,0,1
Tottenham,West Brom,13:30,4,0,1.35,5.11,10.58,1,0,0,1
Tottenham,Chelsea,21:00,2,0,2.7,3.1,2.95,1,0,0,1
Crystal Palace,Swansea,21:00,1,2,1.85,3.67,4.53,0,0,1,0
Stoke,Watford,21:00,2,0,1.81,3.58,4.94,1,0,0,1
Bournemouth,Arsenal,20:45,3,3,5.18,4.16,1.67,0,1,0,0
West Ham,Manchester Utd,18:15,0,2,6.25,4.4,1.55,0,0,1,1
Everton,Southampton,16:00,3,0,2.4,3.24,3.25,1,0,0,1
Manchester City,Burnley,16:00,2,1,1.2,7.32,16.09,1,0,0,1
Sunderland,Liverpool,16:00,2,2,10.11,5.97,1.3,0,1,0,0
West Brom,Hull,16:00,3,1,1.96,3.29,4.57,1,0,0,1
Middlesbrough,Leicester,13:30,0,0,2.73,3.06,2.95,0,1,0,0
Arsenal,Crystal Palace,17:00,2,0,1.37,5.33,8.5,1,0,0,1
Watford,Tottenham,14:30,1,4,6.21,4.18,1.58,0,0,1,1
Liverpool,Manchester City,18:30,1,0,2.46,3.44,2.99,1,0,0,1
Burnley,Sunderland,16:00,4,1,2.31,3.35,3.32,1,0,0,1
Chelsea,Stoke,16:00,4,2,1.25,6.45,13.39,1,0,0,1
Leicester,West Ham,16:00,1,0,2.12,3.45,3.69,1,0,0,1
Manchester Utd,Middlesbrough,16:00,2,1,1.26,6.11,13.89,1,0,0,1
Southampton,West Brom,16:00,1,2,1.69,3.67,5.92,0,0,1,0
Swansea,Bournemouth,16:00,0,3,2.62,3.39,2.81,0,0,1,0
Hull,Everton,21:00,2,2,3.97,3.38,2.06,0,1,0,0
Southampton,Tottenham,20:45,1,4,3.01,3.17,2.61,0,0,1,1
Liverpool,Stoke,18:15,4,1,1.33,5.59,9.65,1,0,0,1
Hull,Manchester City,18:15,0,3,9.01,5.03,1.38,0,0,1,1
Arsenal,West Brom,16:00,1,0,1.34,5.31,10.23,1,0,0,1
Burnley,Middlesbrough,16:00,1,0,2.93,3.06,2.73,1,0,0,0
Chelsea,Bournemouth,16:00,3,0,1.37,5.07,9.3,1,0,0,1
Leicester,Everton,16:00,0,2,2.66,3.29,2.84,0,0,1,0
Manchester Utd,Sunderland,16:00,3,1,1.2,7.2,15.65,1,0,0,1
Swansea,West Ham,16:00,1,4,2.42,3.42,3.03,0,0,1,0
Watford,Crystal Palace,13:30,1,1,2.47,3.23,3.14,0,1,0,0
Everton,Liverpool,21:00,0,1,3.95,3.37,2.08,0,0,1,1
Manchester City,Arsenal,17:00,2,1,2.23,3.45,3.31,1,0,0,1
Tottenham,Burnley,17:00,2,1,1.22,6.93,14.83,1,0,0,1
Bournemouth,Southampton,14:30,1,3,2.92,3.2,2.64,0,0,1,1
West Brom,Manchester Utd,18:30,0,2,5.78,3.8,1.67,0,0,1,1
Middlesbrough,Swansea,16:00,3,0,2.1,3.3,3.93,1,0,0,1
Stoke,Leicester,16:00,2,2,2.73,3.22,2.82,0,1,0,0
Sunderland,Watford,16:00,1,0,2.62,3.25,2.92,1,0,0,1
West Ham,Hull,16:00,1,0,1.72,3.8,5.35,1,0,0,1
Crystal Palace,Chelsea,13:30,0,1,6.62,4.33,1.53,0,0,1,1
Crystal Palace,Manchester Utd,21:00,1,2,5.36,3.86,1.7,0,0,1,1
Manchester City,Watford,21:00,2,0,1.28,6.4,11.02,1,0,0,1
Stoke,Southampton,21:00,0,0,3.26,3.24,2.4,0,1,0,0
Tottenham,Hull,21:00,3,0,1.23,6.7,13.82,1,0,0,1
West Brom,Swansea,21:00,3,1,2.04,3.39,4.03,1,0,0,1
Middlesbrough,Liverpool,20:45,0,3,5.35,3.87,1.7,0,0,1,1
Sunderland,Chelsea,20:45,0,1,7.21,4.54,1.49,0,0,1,1
West Ham,Burnley,20:45,1,0,1.68,3.9,5.52,1,0,0,1
Bournemouth,Leicester,20:45,1,0,2.26,3.43,3.34,1,0,0,1
Everton,Arsenal,20:45,2,1,4.11,3.75,1.91,1,0,0,0
Liverpool,West Ham,17:30,2,2,1.29,6.16,10.32,0,1,0,0
Manchester Utd,Tottenham,15:15,1,0,2.17,3.35,3.66,1,0,0,1
Southampton,Middlesbrough,15:15,1,0,1.62,3.74,6.78,1,0,0,1
Chelsea,West Brom,13:00,1,0,1.27,6.14,12.71,1,0,0,1
Leicester,Manchester City,18:30,4,2,4.86,4.03,1.73,1,0,0,0
Arsenal,Stoke,16:00,3,1,1.31,5.88,10.08,1,0,0,1
Burnley,Bournemouth,16:00,3,2,3.33,3.19,2.39,1,0,0,0
Hull,Crystal Palace,16:00,3,3,3.27,3.26,2.38,0,1,0,0
Swansea,Sunderland,16:00,3,0,2.11,3.55,3.63,1,0,0,1
Watford,Everton,13:30,3,2,3.28,3.32,2.36,1,0,0,0
Middlesbrough,Hull,21:00,1,0,1.9,3.38,4.77,1,0,0,1
Everton,Manchester Utd,17:00,1,1,4.15,3.53,1.98,0,1,0,0
Bournemouth,Liverpool,14:30,4,3,4.92,4.03,1.72,1,0,0,0
West Ham,Arsenal,18:30,1,5,5.51,4.28,1.62,0,0,1,1
Crystal Palace,Southampton,16:00,3,0,3.69,3.35,2.15,1,0,0,0
Stoke,Burnley,16:00,2,0,1.61,3.97,6.34,1,0,0,1
Sunderland,Leicester,16:00,2,1,3.4,3.4,2.25,1,0,0,0
Tottenham,Swansea,16:00,5,0,1.35,5.52,8.93,1,0,0,1
West Brom,Watford,16:00,3,1,2.1,3.3,3.95,1,0,0,1
Manchester City,Chelsea,13:30,1,3,2.15,3.46,3.59,0,0,1,0
Manchester Utd,West Ham,17:30,1,1,1.36,5.41,9.01,0,1,0,0
Southampton,Everton,17:30,1,0,2.14,3.36,3.74,1,0,0,1
Arsenal,Bournemouth,15:15,3,1,1.36,5.39,9.23,1,0,0,1
Watford,Stoke,13:00,0,1,2.28,3.3,3.47,0,0,1,0
Chelsea,Tottenham,18:30,2,1,1.71,3.87,5.37,1,0,0,1
Hull,West Brom,16:00,1,1,2.83,3.11,2.8,0,1,0,0
Leicester,Middlesbrough,16:00,2,2,1.91,3.46,4.57,0,1,0,0
Liverpool,Sunderland,16:00,2,0,1.18,8.52,16.01,1,0,0,1
Swansea,Crystal Palace,16:00,5,4,2.66,3.29,2.84,1,0,0,1
Burnley,Manchester City,13:30,1,2,12.33,6.83,1.24,0,0,1,1
West Brom,Burnley,21:00,4,0,1.91,3.35,4.78,1,0,0,1
Middlesbrough,Chelsea,17:00,0,1,6.99,4.45,1.51,0,0,1,1
Tottenham,West Ham,18:30,3,2,1.55,4.39,6.39,1,0,0,1
Crystal Palace,Manchester City,16:00,1,2,6.79,4.93,1.47,0,0,1,1
Everton,Swansea,16:00,1,1,1.57,4.36,6.07,0,1,0,0
Southampton,Liverpool,16:00,0,0,3.16,3.45,2.35,0,1,0,0
Stoke,Bournemouth,16:00,0,1,2.15,3.46,3.61,0,0,1,0
Sunderland,Hull,16:00,3,0,2.25,3.29,3.53,1,0,0,1
Watford,Leicester,16:00,2,1,2.96,3.33,2.54,1,0,0,0
Manchester Utd,Arsenal,13:30,1,1,2.46,3.26,3.13,0,1,0,0
Leicester,West Brom,17:30,1,2,1.73,3.67,5.69,0,0,1,0
Swansea,Manchester Utd,16:00,1,3,5.32,3.92,1.7,0,0,1,1
Hull,Southampton,15:15,2,1,5.7,3.76,1.7,1,0,0,0
Liverpool,Watford,15:15,6,1,1.28,6.09,12.43,1,0,0,1
Arsenal,Tottenham,13:00,1,1,1.95,3.56,4.21,0,1,0,0
Chelsea,Everton,18:30,5,0,1.5,4.54,7.19,1,0,0,1
Bournemouth,Sunderland,16:00,1,2,1.62,4.27,5.63,0,0,1,0
Burnley,Crystal Palace,16:00,3,2,3.48,3.25,2.3,1,0,0,0
Manchester City,Middlesbrough,16:00,1,1,1.22,7.16,15.02,0,1,0,0
West Ham,Stoke,16:00,1,1,2.01,3.53,3.97,0,1,0,0
Stoke,Swansea,21:00,3,1,2.06,3.53,3.85,1,0,0,1
Southampton,Chelsea,17:00,0,2,3.17,3.34,2.41,0,0,1,1
Everton,West Ham,14:30,2,0,1.87,3.74,4.43,1,0,0,1
Crystal Palace,Liverpool,18:30,2,4,4.93,3.99,1.74,0,0,1,1
Manchester Utd,Burnley,16:00,0,0,1.24,6.25,15.39,0,1,0,0
Middlesbrough,Bournemouth,16:00,2,0,2.51,3.14,3.2,1,0,0,1
Tottenham,Leicester,16:00,1,1,1.63,4.13,5.86,0,1,0,0
Watford,Hull,16:00,1,0,1.73,3.71,5.51,1,0,0,1
West Brom,Manchester City,16:00,0,4,7.61,4.63,1.47,0,0,1,1
Sunderland,Arsenal,13:30,1,4,7.95,4.74,1.44,0,0,1,1
Chelsea,Manchester Utd,17:00,4,0,2.21,3.24,3.72,1,0,0,1
Manchester City,Southampton,14:30,1,1,1.48,4.55,7.75,0,1,0,0
Liverpool,West Brom,18:30,2,1,1.29,5.88,11.6,1,0,0,1
Arsenal,Middlesbrough,16:00,0,0,1.27,6.17,12.89,0,1,0,0
Burnley,Everton,16:00,2,1,5.88,3.74,1.69,1,0,0,0
Hull,Stoke,16:00,0,2,3.03,3.28,2.55,0,0,1,1
Leicester,Crystal Palace,16:00,3,1,1.99,3.42,4.29,1,0,0,1
Swansea,Watford,16:00,0,0,2.45,3.31,3.13,0,1,0,0
West Ham,Sunderland,16:00,1,0,1.67,3.99,5.54,1,0,0,1
Bournemouth,Tottenham,13:30,0,0,4.28,3.64,1.92,0,1,0,0
Liverpool,Manchester Utd,21:00,0,0,2.24,3.35,3.54,0,1,0,0
Southampton,Burnley,17:00,3,1,1.36,5.01,10.42,1,0,0,1
Middlesbrough,Watford,14:30,0,1,2.29,3.25,3.5,0,0,1,0
Crystal Palace,West Ham,18:30,0,1,2.21,3.39,3.54,0,0,1,0
Arsenal,Swansea,16:00,3,2,1.23,6.76,13.69,1,0,0,1
Bournemouth,Hull,16:00,6,1,1.78,3.72,5.01,1,0,0,1
Manchester City,Everton,16:00,1,1,1.51,4.62,6.59,0,1,0,0
Stoke,Sunderland,16:00,2,0,1.92,3.55,4.39,1,0,0,1
West Brom,Tottenham,16:00,1,1,5.44,3.8,1.71,0,1,0,0
Chelsea,Leicester,13:30,3,0,1.56,4.25,6.44,1,0,0,1
Burnley,Arsenal,17:30,0,1,9.47,5.28,1.36,0,0,1,1
Leicester,Southampton,15:15,0,0,2.5,3.31,3.04,0,1,0,0
Tottenham,Manchester City,15:15,2,0,3.03,3.43,2.44,1,0,0,0
Manchester Utd,Stoke,13:00,1,1,1.31,5.69,11.38,0,1,0,0
Hull,Chelsea,16:00,0,2,7.65,4.77,1.45,0,0,1,1
Sunderland,West Brom,16:00,1,1,2.51,3.18,3.16,0,1,0,0
Watford,Bournemouth,16:00,2,2,2.48,3.29,3.1,0,1,0,0
West Ham,Middlesbrough,16:00,1,1,2.05,3.45,3.96,0,1,0,0
Swansea,Liverpool,13:30,1,2,7.38,5.03,1.44,0,0,1,1
Everton,Crystal Palace,21:00,1,1,1.73,3.95,5.11,0,1,0,0
Burnley,Watford,21:00,2,0,3.28,3.19,2.43,1,0,0,0
West Ham,Southampton,17:00,0,3,3.04,3.38,2.47,0,0,1,1
Arsenal,Chelsea,18:30,3,0,2.41,3.45,3.07,1,0,0,1
Bournemouth,Everton,16:00,1,0,3.38,3.44,2.25,1,0,0,0
Liverpool,Hull,16:00,5,1,1.25,6.63,12.82,1,0,0,1
Middlesbrough,Tottenham,16:00,1,2,3.97,3.39,2.07,0,0,1,1
Stoke,West Brom,16:00,1,1,2.3,3.34,3.39,0,1,0,0
Sunderland,Crystal Palace,16:00,2,3,2.58,3.26,2.98,0,0,1,0
Swansea,Manchester City,16:00,1,3,9.13,5.64,1.34,0,0,1,1
Manchester Utd,Leicester,13:30,4,1,1.7,3.89,5.51,1,0,0,1
Tottenham,Sunderland,17:30,1,0,1.33,5.49,10.33,1,0,0,1
Crystal Palace,Stoke,15:15,4,1,2.11,3.4,3.84,1,0,0,1
Southampton,Swansea,15:15,1,0,1.67,3.9,5.69,1,0,0,1
Watford,Manchester Utd,13:00,3,1,6.36,4.23,1.58,1,0,0,0
Everton,Middlesbrough,18:30,3,1,1.65,3.87,6.09,1,0,0,1
Hull,Arsenal,16:00,1,4,5.93,4.12,1.62,0,0,1,1
Leicester,Burnley,16:00,3,0,1.47,4.52,7.62,1,0,0,1
Manchester City,Bournemouth,16:00,4,0,1.25,6.64,12.4,1,0,0,1
West Brom,West Ham,16:00,4,2,2.82,3.22,2.74,1,0,0,0
Chelsea,Liverpool,21:00,1,2,2.18,3.53,3.49,0,0,1,0
Sunderland,Everton,21:00,0,3,3.65,3.38,2.15,0,0,1,1
Swansea,Chelsea,17:00,2,2,6.17,4.1,1.58,0,1,0,0
Liverpool,Leicester,18:30,4,1,1.67,3.98,5.45,1,0,0,1
Arsenal,Southampton,16:00,2,1,1.62,3.97,6.0,1,0,0,1
Bournemouth,West Brom,16:00,1,0,2.11,3.18,4.03,1,0,0,1
Burnley,Hull,16:00,1,1,2.56,3.09,3.12,0,1,0,0
Middlesbrough,Crystal Palace,16:00,1,2,2.39,3.15,3.29,0,0,1,0
Stoke,Tottenham,16:00,0,4,4.23,3.58,1.91,0,0,1,1
West Ham,Watford,16:00,2,4,1.88,3.57,4.45,0,0,1,0
Manchester Utd,Manchester City,13:30,1,2,2.38,3.1,3.42,0,0,1,0
Manchester City,West Ham,17:00,3,1,1.27,6.35,11.73,1,0,0,1
