team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Manchester City,Stoke,13:45,4,0,1.3,5.8,10.5,1,0,0,1
Arsenal,West Brom,20:45,2,0,1.26,6.17,13.07,1,0,0,1
Liverpool,Everton,21:00,4,0,1.68,4.04,5.26,1,0,0,1
Manchester Utd,Crystal Palace,21:00,2,0,1.43,4.59,8.65,1,0,0,1
West Ham,Watford,20:45,3,1,1.45,4.66,7.62,1,0,0,1
Newcastle,Manchester City,20:45,1,1,6.25,4.44,1.54,0,1,0,0
Stoke,Tottenham,21:00,0,4,4.89,3.87,1.75,0,0,1,1
Arsenal,Crystal Palace,17:00,1,1,1.33,5.63,9.47,0,1,0,0
Leicester,West Ham,14:30,2,2,1.94,3.57,4.13,0,1,0,0
Chelsea,Manchester City,18:30,0,3,2.62,3.49,2.74,0,0,1,0
Everton,Southampton,16:00,1,1,2.99,3.38,2.48,0,1,0,0
Manchester Utd,Aston Villa,16:00,1,0,1.25,6.2,14.07,1,0,0,1
Newcastle,Swansea,16:00,3,0,2.44,3.37,3.05,1,0,0,1
West Brom,Watford,16:00,0,1,2.38,3.16,3.38,0,0,1,0
Norwich,Sunderland,13:45,0,3,2.33,3.31,3.32,0,0,1,0
Crystal Palace,Everton,21:00,0,0,2.68,3.32,2.79,0,1,0,0
Liverpool,Stoke,17:00,4,1,1.65,3.93,5.79,1,0,0,1
Tottenham,Manchester Utd,17:00,3,0,1.98,3.52,4.08,1,0,0,1
Sunderland,Leicester,14:30,0,2,3.25,3.27,2.38,0,0,1,1
Manchester City,West Brom,18:30,2,1,1.35,5.17,10.31,1,0,0,1
Aston Villa,Bournemouth,16:00,1,2,3.73,3.48,2.09,0,0,1,1
Crystal Palace,Norwich,16:00,1,0,1.92,3.46,4.51,1,0,0,1
Southampton,Newcastle,16:00,3,1,1.63,4.05,5.91,1,0,0,1
Swansea,Chelsea,16:00,1,0,3.05,3.31,2.47,1,0,0,0
Watford,Everton,16:00,1,1,3.48,3.41,2.2,0,1,0,0
West Ham,Arsenal,13:45,3,3,3.93,3.8,1.93,0,1,0,0
Manchester Utd,Everton,17:00,1,0,1.96,3.56,4.12,1,0,0,1
Leicester,Southampton,14:30,1,0,2.32,3.26,3.37,1,0,0,1
Liverpool,Tottenham,18:30,1,1,2.16,3.52,3.48,0,1,0,0
Arsenal,Watford,16:00,4,0,1.36,5.28,9.36,1,0,0,1
Bournemouth,Manchester City,16:00,0,4,3.93,3.59,2.0,0,0,1,1
Norwich,Newcastle,16:00,3,2,2.32,3.3,3.33,1,0,0,1
Stoke,Swansea,16:00,2,2,2.12,3.32,3.83,0,1,0,0
Sunderland,West Brom,16:00,0,0,2.0,3.35,4.25,0,1,0,0
West Ham,Crystal Palace,16:00,2,2,1.87,3.6,4.52,0,1,0,0
Aston Villa,Chelsea,13:45,0,4,4.96,3.58,1.81,0,0,1,1
Manchester City,Manchester Utd,17:00,0,1,1.97,3.51,4.11,0,0,1,0
Tottenham,Bournemouth,17:00,3,0,1.52,4.26,7.07,1,0,0,1
Newcastle,Sunderland,14:30,1,1,2.2,3.24,3.69,0,1,0,0
Chelsea,West Ham,16:00,2,2,1.81,3.69,4.78,0,1,0,0
Crystal Palace,Leicester,16:00,0,1,2.9,3.29,2.59,0,0,1,1
West Brom,Norwich,16:00,0,1,2.4,3.21,3.26,0,0,1,0
Everton,Arsenal,13:45,0,2,2.73,3.48,2.63,0,0,1,1
Leicester,Newcastle,21:00,1,0,1.55,4.32,6.35,1,0,0,1
Aston Villa,Tottenham,17:00,0,2,7.17,4.35,1.51,0,0,1,1
Bournemouth,Swansea,16:00,3,2,2.0,3.43,4.1,1,0,0,1
Stoke,Southampton,16:00,1,2,2.72,3.16,2.85,0,0,1,0
Norwich,Manchester City,13:45,0,0,6.54,4.26,1.55,0,1,0,0
West Brom,Manchester Utd,17:00,1,0,4.38,3.43,1.94,1,0,0,0
Crystal Palace,Liverpool,14:30,1,2,3.7,3.44,2.11,0,0,1,1
Watford,Leicester,18:30,0,1,2.96,3.27,2.56,0,0,1,1
Chelsea,Stoke,16:00,1,1,1.53,4.26,6.94,0,1,0,0
Everton,West Ham,16:00,2,3,1.66,4.09,5.42,0,0,1,0
Newcastle,Bournemouth,16:00,1,3,2.61,3.29,2.88,0,0,1,0
Southampton,Sunderland,16:00,1,1,1.6,4.03,6.18,0,1,0,0
Swansea,Norwich,16:00,1,0,2.14,3.32,3.76,1,0,0,1
Tottenham,Arsenal,13:45,2,2,2.31,3.43,3.23,0,1,0,0
Liverpool,Manchester City,21:00,3,0,2.75,3.47,2.63,1,0,0,0
Manchester Utd,Watford,21:00,1,0,1.62,3.96,6.1,1,0,0,1
Arsenal,Swansea,20:45,1,2,1.29,5.75,11.72,0,0,1,0
West Ham,Tottenham,20:45,1,0,3.54,3.4,2.19,1,0,0,0
Aston Villa,Everton,20:45,1,3,5.52,4.01,1.67,0,0,1,1
Bournemouth,Southampton,20:45,2,0,2.82,3.21,2.71,1,0,0,0
Norwich,Chelsea,20:45,1,2,5.38,3.85,1.7,0,0,1,1
Sunderland,Crystal Palace,20:45,2,2,2.47,3.24,3.12,0,1,0,0
Manchester Utd,Arsenal,15:05,3,2,3.4,3.34,2.28,1,0,0,0
West Brom,Crystal Palace,18:30,3,2,2.86,3.16,2.73,1,0,0,0
Leicester,Norwich,16:00,1,0,1.58,4.14,6.25,1,0,0,1
Southampton,Chelsea,16:00,1,2,3.15,3.26,2.44,0,0,1,1
Stoke,Aston Villa,16:00,2,1,1.91,3.44,4.57,1,0,0,1
Watford,Bournemouth,16:00,0,0,2.63,3.26,2.88,0,1,0,0
West Ham,Sunderland,13:45,1,0,1.86,3.66,4.51,1,0,0,1
Manchester City,Tottenham,17:15,1,2,2.12,3.39,3.74,0,0,1,0
Aston Villa,Liverpool,15:05,0,6,5.65,3.73,1.7,0,0,1,1
Arsenal,Leicester,13:00,2,1,1.68,4.17,5.09,1,0,0,1
Chelsea,Newcastle,18:30,5,1,1.38,5.13,8.81,1,0,0,1
Bournemouth,Stoke,16:00,1,3,1.94,3.57,4.22,0,0,1,0
Crystal Palace,Watford,16:00,1,2,2.19,3.26,3.69,0,0,1,0
Everton,West Brom,16:00,0,1,1.49,4.35,7.61,0,0,1,0
Norwich,West Ham,16:00,2,2,2.5,3.32,3.0,0,1,0,0
Swansea,Southampton,16:00,0,1,3.2,3.18,2.45,0,0,1,1
Sunderland,Manchester Utd,13:45,2,1,5.12,3.58,1.79,1,0,0,0
Chelsea,Manchester Utd,17:00,1,1,2.17,3.25,3.74,0,1,0,0
Bournemouth,Arsenal,14:30,0,2,4.36,3.62,1.89,0,0,1,1
Southampton,West Ham,18:30,1,0,1.71,3.8,5.39,1,0,0,1
Aston Villa,Norwich,16:00,2,0,2.47,3.19,3.17,1,0,0,1
Liverpool,Sunderland,16:00,2,2,1.45,4.63,7.9,0,1,0,0
Newcastle,West Brom,16:00,1,0,2.24,3.3,3.52,1,0,0,1
Stoke,Everton,16:00,0,3,2.87,3.31,2.6,0,0,1,1
Swansea,Crystal Palace,16:00,1,1,2.28,3.19,3.57,0,1,0,0
Tottenham,Watford,16:00,1,0,1.5,4.37,7.31,1,0,0,1
Manchester City,Leicester,13:45,1,3,1.62,4.11,5.75,0,0,1,0
Everton,Newcastle,20:45,3,0,1.7,4.04,5.01,1,0,0,1
Watford,Chelsea,20:45,0,0,4.74,3.67,1.82,0,1,0,0
Crystal Palace,Bournemouth,21:00,1,2,2.61,3.19,2.95,0,0,1,0
West Brom,Swansea,21:00,1,1,2.6,3.05,3.1,0,1,0,0
Arsenal,Southampton,20:45,0,0,1.82,3.54,4.97,0,1,0,0
Leicester,Liverpool,20:45,2,0,2.82,3.27,2.67,1,0,0,0
Norwich,Tottenham,20:45,0,3,4.8,3.91,1.75,0,0,1,1
Sunderland,Manchester City,20:45,0,1,6.96,4.57,1.49,0,0,1,1
West Ham,Aston Villa,20:45,2,0,1.85,3.52,4.8,1,0,0,1
Everton,Swansea,14:30,1,2,1.73,3.8,5.28,0,0,1,0
West Ham,Manchester City,18:30,2,2,4.96,4.01,1.72,0,1,0,0
Crystal Palace,Tottenham,16:00,1,3,3.62,3.39,2.16,0,0,1,1
Leicester,Stoke,16:00,3,0,1.9,3.53,4.47,1,0,0,1
Sunderland,Bournemouth,16:00,1,1,2.78,3.32,2.68,0,1,0,0
Watford,Newcastle,16:00,2,1,1.97,3.52,4.1,1,0,0,1
West Brom,Aston Villa,16:00,0,0,2.3,3.13,3.62,0,1,0,0
Norwich,Liverpool,13:45,4,5,4.21,3.45,1.98,0,0,1,1
Swansea,Watford,21:00,1,0,2.27,3.23,3.51,1,0,0,1
Stoke,Arsenal,17:15,0,0,3.41,3.24,2.31,0,1,0,0
Liverpool,Manchester Utd,15:05,0,1,2.64,3.08,3.05,0,0,1,0
Aston Villa,Leicester,18:30,1,1,3.6,3.44,2.14,0,1,0,0
Bournemouth,Norwich,16:00,3,0,1.91,3.51,4.46,1,0,0,1
Manchester City,Crystal Palace,16:00,4,0,1.39,5.01,8.73,1,0,0,1
Newcastle,West Ham,16:00,2,1,2.36,3.38,3.23,1,0,0,1
Southampton,West Brom,16:00,3,0,1.71,3.58,5.9,1,0,0,1
Liverpool,Arsenal,21:00,3,3,2.66,3.33,2.81,0,1,0,0
Tottenham,Leicester,21:00,0,1,1.82,3.62,4.78,0,0,1,0
Chelsea,West Brom,20:45,2,2,1.45,4.4,8.6,0,1,0,0
Manchester City,Everton,20:45,0,0,1.52,4.57,6.44,0,1,0,0
Southampton,Watford,20:45,2,0,2.02,3.44,4.02,1,0,0,1
Stoke,Norwich,20:45,3,1,2.04,3.38,4.12,1,0,0,1
Swansea,Sunderland,20:45,2,4,1.84,3.5,4.86,0,0,1,0
Aston Villa,Crystal Palace,20:45,1,0,3.27,3.19,2.4,1,0,0,0
Bournemouth,West Ham,20:45,1,3,1.99,3.65,3.86,0,0,1,0
Newcastle,Manchester Utd,20:45,3,3,4.92,3.62,1.81,0,1,0,0
Everton,Tottenham,17:00,1,1,2.56,3.41,2.85,0,1,0,0
Crystal Palace,Chelsea,14:30,0,3,4.07,3.44,2.01,0,0,1,1
Watford,Manchester City,18:30,1,2,4.99,3.94,1.73,0,0,1,1
Arsenal,Newcastle,16:00,1,0,1.25,6.7,12.49,1,0,0,1
Leicester,Bournemouth,16:00,0,0,1.94,3.7,4.25,0,1,0,0
Manchester Utd,Swansea,16:00,2,1,1.49,4.15,8.24,1,0,0,1
Norwich,Southampton,16:00,1,0,3.01,3.22,2.55,1,0,0,0
Sunderland,Aston Villa,16:00,3,1,2.5,3.19,3.12,1,0,0,1
West Brom,Stoke,16:00,2,1,2.87,3.08,2.76,1,0,0,0
West Ham,Liverpool,13:45,2,0,4.11,3.5,1.98,1,0,0,0
Sunderland,Liverpool,20:45,0,1,5.62,4.01,1.65,0,0,1,1
Leicester,Manchester City,20:45,0,0,4.12,3.92,1.88,0,1,0,0
Arsenal,Bournemouth,18:30,2,0,1.53,4.3,7.0,1,0,0,1
Manchester Utd,Chelsea,18:30,0,0,2.48,3.21,3.14,0,1,0,0
West Ham,Southampton,18:30,2,1,3.52,3.33,2.25,1,0,0,0
Crystal Palace,Swansea,16:00,0,0,2.0,3.33,4.26,0,1,0,0
Everton,Stoke,16:00,3,4,1.86,3.59,4.61,0,0,1,0
Watford,Tottenham,16:00,1,2,3.24,3.37,2.34,0,0,1,1
West Brom,Newcastle,16:00,1,0,2.16,3.3,3.73,1,0,0,1
Southampton,Arsenal,20:45,4,0,3.55,3.38,2.19,1,0,0,0
Newcastle,Everton,18:30,0,1,3.51,3.52,2.15,0,0,1,1
Aston Villa,West Ham,16:00,1,1,2.52,3.19,3.09,0,1,0,0
Bournemouth,Crystal Palace,16:00,0,0,2.16,3.42,3.6,0,1,0,0
Chelsea,Watford,16:00,2,2,1.51,4.32,7.1,0,1,0,0
Manchester City,Sunderland,16:00,4,1,1.21,7.38,14.25,1,0,0,1
Tottenham,Norwich,16:00,3,0,1.46,4.51,7.69,1,0,0,1
Stoke,Manchester Utd,13:45,2,0,3.67,3.25,2.22,1,0,0,0
Swansea,West Ham,17:00,0,0,2.05,3.38,4.08,0,1,0,0
Watford,Liverpool,14:30,3,0,3.69,3.44,2.11,1,0,0,0
Newcastle,Aston Villa,18:30,1,1,2.0,3.51,4.07,0,1,0,0
Chelsea,Sunderland,16:00,3,1,1.31,5.51,10.79,1,0,0,1
Everton,Leicester,16:00,2,3,2.11,3.63,3.48,0,0,1,0
Manchester Utd,Norwich,16:00,1,2,1.43,4.63,8.31,0,0,1,0
Southampton,Tottenham,16:00,0,2,2.73,3.3,2.74,0,0,1,0
Stoke,Crystal Palace,16:00,1,2,2.5,3.2,3.09,0,0,1,0
West Brom,Bournemouth,16:00,1,2,2.73,3.24,2.76,0,0,1,0
Leicester,Chelsea,21:00,2,1,3.4,3.45,2.22,1,0,0,0
Liverpool,West Brom,17:00,2,2,1.44,4.48,8.59,0,1,0,0
Tottenham,Newcastle,17:00,1,2,1.37,5.25,8.75,0,0,1,0
Aston Villa,Arsenal,14:30,0,2,6.47,4.21,1.56,0,0,1,1
Bournemouth,Manchester Utd,18:30,2,1,3.25,3.26,2.38,1,0,0,0
Crystal Palace,Southampton,16:00,1,0,2.44,3.28,3.16,1,0,0,1
Manchester City,Swansea,16:00,2,1,1.35,5.3,9.42,1,0,0,1
Sunderland,Watford,16:00,0,1,2.84,3.24,2.7,0,0,1,1
West Ham,Stoke,16:00,0,0,2.6,3.23,2.94,0,1,0,0
Norwich,Everton,13:45,1,1,3.11,3.43,2.38,0,1,0,0
Everton,Crystal Palace,21:00,1,1,2.09,3.47,3.76,0,1,0,0
Newcastle,Liverpool,17:00,2,0,6.14,4.34,1.56,1,0,0,0
Chelsea,Bournemouth,18:30,0,1,1.4,4.79,8.89,0,0,1,0
Arsenal,Sunderland,16:00,3,1,1.28,6.16,11.43,1,0,0,1
Manchester Utd,West Ham,16:00,0,0,1.45,4.6,8.08,0,1,0,0
Southampton,Aston Villa,16:00,1,1,1.5,4.43,7.26,0,1,0,0
Swansea,Leicester,16:00,0,3,2.56,3.38,2.91,0,0,1,0
Watford,Norwich,16:00,2,0,2.3,3.34,3.35,1,0,0,1
West Brom,Tottenham,16:00,1,1,4.75,3.71,1.82,0,1,0,0
Stoke,Manchester City,13:45,2,0,5.2,3.85,1.72,1,0,0,0
Liverpool,Swansea,17:15,1,0,1.49,4.37,7.5,1,0,0,1
Norwich,Arsenal,17:15,1,1,5.85,4.28,1.59,0,1,0,0
West Ham,West Brom,15:05,1,1,2.11,3.32,3.88,0,1,0,0
Tottenham,Chelsea,13:00,0,0,2.63,3.34,2.81,0,1,0,0
Leicester,Manchester Utd,18:30,1,1,3.14,3.43,2.38,0,1,0,0
Aston Villa,Watford,16:00,2,3,2.75,3.19,2.81,0,0,1,0
Bournemouth,Everton,16:00,3,3,2.66,3.54,2.68,0,1,0,0
Crystal Palace,Newcastle,16:00,5,1,1.71,3.9,5.2,1,0,0,1
Sunderland,Stoke,16:00,2,0,3.0,3.18,2.59,1,0,0,0
Crystal Palace,Sunderland,21:00,0,1,1.55,4.35,6.38,0,0,1,0
Chelsea,Norwich,16:00,1,0,1.41,4.85,8.3,1,0,0,1
Everton,Aston Villa,16:00,4,0,1.68,3.91,5.51,1,0,0,1
Newcastle,Leicester,16:00,0,3,2.85,3.51,2.5,0,0,1,1
Swansea,Bournemouth,16:00,2,2,2.24,3.33,3.48,0,1,0,0
West Brom,Arsenal,16:00,2,1,6.3,4.24,1.56,1,0,0,0
Watford,Manchester Utd,13:45,1,2,4.01,3.31,2.08,0,0,1,1
Arsenal,Tottenham,17:00,1,1,1.8,3.89,4.56,0,1,0,0
Liverpool,Crystal Palace,17:00,1,2,1.62,3.99,6.16,0,0,1,0
Aston Villa,Manchester City,14:30,0,0,8.27,4.97,1.41,0,1,0,0
Stoke,Chelsea,18:30,1,0,4.46,3.6,1.9,1,0,0,0
Leicester,Watford,16:00,2,1,1.91,3.66,4.25,1,0,0,1
Norwich,Swansea,16:00,1,0,2.49,3.36,2.98,1,0,0,1
Sunderland,Southampton,16:00,0,1,4.67,3.84,1.79,0,0,1,1
West Ham,Everton,16:00,1,1,2.42,3.53,2.95,0,1,0,0
Bournemouth,Newcastle,13:45,0,1,2.19,3.56,3.36,0,0,1,0
Tottenham,Aston Villa,21:00,3,1,1.4,4.89,8.78,1,0,0,1
Southampton,Bournemouth,17:00,2,0,1.55,4.22,6.62,1,0,0,1
Everton,Sunderland,14:30,6,2,1.48,4.62,7.33,1,0,0,1
Crystal Palace,Manchester Utd,16:00,0,0,4.28,3.5,1.95,0,1,0,0
Manchester City,Norwich,16:00,2,1,1.28,6.02,11.82,1,0,0,1
Newcastle,Stoke,16:00,0,0,2.39,3.35,3.2,0,1,0,0
Swansea,Arsenal,16:00,0,3,4.66,3.87,1.78,0,0,1,1
Watford,West Ham,16:00,2,0,2.52,3.39,2.95,1,0,0,1
West Brom,Leicester,16:00,2,3,2.91,3.34,2.59,0,0,1,1
Liverpool,Southampton,17:15,1,1,2.1,3.5,3.76,0,1,0,0
Bournemouth,Tottenham,15:05,1,5,3.49,3.47,2.2,0,0,1,1
Manchester Utd,Manchester City,15:05,0,0,2.63,3.28,2.89,0,1,0,0
Sunderland,Newcastle,13:00,3,0,2.61,3.32,2.88,1,0,0,1
Arsenal,Everton,18:30,2,1,1.39,5.3,8.23,1,0,0,1
Aston Villa,Swansea,16:00,1,2,2.98,3.19,2.59,0,0,1,1
Leicester,Crystal Palace,16:00,1,0,2.12,3.52,3.58,1,0,0,1
Norwich,West Brom,16:00,0,1,1.92,3.56,4.29,0,0,1,0
Stoke,Watford,16:00,0,2,2.07,3.35,3.96,0,0,1,0
West Ham,Chelsea,16:00,2,1,4.08,3.74,1.93,1,0,0,0
Swansea,Stoke,21:00,0,1,1.87,3.59,4.54,0,0,1,0
Newcastle,Norwich,17:00,6,2,2.44,3.43,3.04,1,0,0,1
Chelsea,Aston Villa,16:00,2,0,1.33,5.55,9.85,1,0,0,1
Everton,Manchester Utd,16:00,0,3,3.2,3.35,2.36,0,0,1,1
Manchester City,Bournemouth,16:00,5,1,1.35,5.25,9.8,1,0,0,1
Southampton,Leicester,16:00,2,2,1.75,3.82,4.97,0,1,0,0
West Brom,Sunderland,16:00,1,0,2.11,3.28,3.94,1,0,0,1
Tottenham,Liverpool,13:45,0,0,2.28,3.42,3.34,0,1,0,0
Arsenal,Manchester Utd,17:00,3,0,2.01,3.76,3.73,1,0,0,1
Swansea,Tottenham,17:00,2,2,2.74,3.33,2.73,0,1,0,0
Chelsea,Southampton,18:30,1,3,1.75,3.83,4.95,0,0,1,0
Aston Villa,Stoke,16:00,0,1,2.63,3.19,2.92,0,0,1,0
Bournemouth,Watford,16:00,1,1,2.19,3.35,3.58,0,1,0,0
Manchester City,Newcastle,16:00,6,1,1.22,6.8,14.03,1,0,0,1
Sunderland,West Ham,16:00,2,2,3.12,3.45,2.35,0,1,0,0
Crystal Palace,West Brom,13:45,2,0,1.83,3.57,4.77,1,0,0,1
West Brom,Everton,21:00,2,3,2.95,3.25,2.58,0,0,1,1
Watford,Crystal Palace,17:00,0,1,2.57,3.35,2.9,0,0,1,0
Newcastle,Chelsea,18:30,2,2,5.58,4.18,1.63,0,1,0,0
Leicester,Arsenal,16:00,2,5,4.62,3.96,1.77,0,0,1,1
Liverpool,Aston Villa,16:00,3,2,1.5,4.28,7.56,1,0,0,1
Manchester Utd,Sunderland,16:00,3,0,1.22,7.08,14.27,1,0,0,1
Southampton,Swansea,16:00,3,1,1.85,3.56,4.7,1,0,0,1
Stoke,Bournemouth,16:00,2,1,2.43,3.39,3.04,1,0,0,1
West Ham,Norwich,16:00,2,2,2.23,3.47,3.38,0,1,0,0
Tottenham,Manchester City,13:45,4,1,3.52,3.49,2.16,1,0,0,0
Liverpool,Norwich,17:00,1,1,1.61,4.05,6.01,0,1,0,0
Southampton,Manchester Utd,17:00,2,3,3.31,3.25,2.35,0,0,1,1
Tottenham,Crystal Palace,14:30,1,0,1.93,3.7,4.06,1,0,0,1
Manchester City,West Ham,18:30,1,2,1.29,6.03,11.06,0,0,1,0
Aston Villa,West Brom,16:00,0,1,2.39,3.15,3.4,0,0,1,0
Bournemouth,Sunderland,16:00,2,0,1.56,4.57,5.66,1,0,0,1
Newcastle,Watford,16:00,1,2,2.23,3.38,3.51,0,0,1,0
Stoke,Leicester,16:00,2,2,2.88,3.35,2.57,0,1,0,0
Swansea,Everton,16:00,0,0,2.18,3.43,3.57,0,1,0,0
Chelsea,Arsenal,13:45,2,0,2.54,3.42,2.86,1,0,0,1
West Ham,Newcastle,21:00,2,0,2.08,3.48,3.69,1,0,0,1
Leicester,Aston Villa,17:00,3,2,1.84,3.72,4.48,1,0,0,1
Sunderland,Tottenham,14:30,0,1,4.27,3.59,1.93,0,0,1,1
Manchester Utd,Liverpool,18:30,3,1,1.93,3.38,4.62,1,0,0,1
Arsenal,Stoke,16:00,2,0,1.3,5.81,10.93,1,0,0,1
Norwich,Bournemouth,16:00,3,1,2.4,3.39,3.1,1,0,0,1
Watford,Swansea,16:00,1,0,2.62,3.32,2.87,1,0,0,1
West Brom,Southampton,16:00,0,0,3.16,3.26,2.43,0,1,0,0
Everton,Chelsea,13:45,3,1,3.53,3.45,2.15,1,0,0,0
Swansea,Manchester Utd,17:00,2,1,3.74,3.34,2.14,1,0,0,0
Southampton,Norwich,14:30,3,0,2.1,3.36,3.85,1,0,0,1
Tottenham,Everton,18:30,0,0,2.07,3.47,3.79,0,1,0,0
Bournemouth,Leicester,16:00,1,1,2.05,3.62,3.72,0,1,0,0
Chelsea,Crystal Palace,16:00,1,2,1.37,4.99,9.51,0,0,1,0
Liverpool,West Ham,16:00,0,3,1.37,5.1,9.3,0,0,1,0
Manchester City,Watford,16:00,2,0,1.23,7.01,13.61,1,0,0,1
Stoke,West Brom,16:00,0,1,2.12,3.23,3.98,0,0,1,0
Newcastle,Arsenal,13:45,0,1,5.69,4.43,1.59,0,0,1,1
Arsenal,Liverpool,21:00,0,0,1.78,4.04,4.47,0,1,0,0
Everton,Manchester City,17:00,0,2,5.18,4.08,1.68,0,0,1,1
Watford,Southampton,17:00,0,0,2.7,3.24,2.8,0,1,0,0
West Brom,Chelsea,14:30,2,3,6.86,4.17,1.54,0,0,1,1
Crystal Palace,Aston Villa,16:00,2,1,1.81,3.69,4.79,1,0,0,1
Norwich,Stoke,16:00,1,1,2.17,3.37,3.62,0,1,0,0
Sunderland,Swansea,16:00,1,1,3.87,3.39,2.08,0,1,0,0
West Ham,Bournemouth,16:00,3,4,2.61,3.47,2.8,0,0,1,0
Manchester Utd,Newcastle,13:45,0,0,1.34,5.36,10.22,0,1,0,0
Liverpool,Bournemouth,21:00,1,0,1.52,4.35,7.06,1,0,0,1
Manchester City,Chelsea,17:00,3,0,1.99,3.54,4.05,1,0,0,1
Crystal Palace,Arsenal,14:30,1,2,5.1,3.98,1.7,0,0,1,1
Swansea,Newcastle,16:00,2,0,1.85,3.71,4.48,1,0,0,1
Tottenham,Stoke,16:00,2,2,1.7,3.79,5.48,0,1,0,0
Watford,West Brom,16:00,0,0,2.05,3.49,3.82,0,1,0,0
West Ham,Leicester,16:00,1,2,2.39,3.42,3.09,0,0,1,0
Southampton,Everton,13:45,0,3,2.01,3.53,3.99,0,0,1,0
Aston Villa,Manchester Utd,20:45,0,1,5.21,3.65,1.77,0,0,1,1
West Brom,Manchester City,21:00,0,3,5.93,4.04,1.63,0,0,1,1
Stoke,Liverpool,17:00,0,1,3.76,3.41,2.1,0,0,1,1
Arsenal,West Ham,14:30,0,2,1.24,6.67,14.38,0,0,1,0
Newcastle,Southampton,14:30,2,2,3.02,3.22,2.54,0,1,0,0
Chelsea,Swansea,18:30,2,2,1.37,4.85,10.54,0,1,0,0
Bournemouth,Aston Villa,16:00,0,1,1.83,3.77,4.51,0,0,1,0
Everton,Watford,16:00,2,2,1.79,3.66,4.97,0,1,0,0
Leicester,Sunderland,16:00,4,2,1.8,3.68,4.81,1,0,0,1
Manchester Utd,Tottenham,13:45,1,0,1.64,3.93,5.94,1,0,0,1
