team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Southampton,Leicester,16:00,2,3,2.21,3.55,3.36,0,0,1,0
Tottenham,West Ham,13:30,4,1,1.46,5.35,6.2,1,0,0,1
Brighton,Tottenham,17:30,3,2,2.92,3.98,2.27,1,0,0,0
Aston Villa,Manchester Utd,15:00,0,0,2.21,3.89,3.09,0,1,0,0
Chelsea,Nottingham,15:00,1,1,1.51,4.65,6.42,0,1,0,0
Everton,Newcastle,18:30,0,0,3.72,3.75,1.99,0,1,0,0
Arsenal,Southampton,16:00,3,1,1.18,8.18,16.41,1,0,0,1
Brentford,Wolves,16:00,5,3,2.08,3.59,3.59,1,0,0,1
Leicester,Bournemouth,16:00,1,0,3.58,3.78,2.05,1,0,0,0
Manchester City,Fulham,16:00,3,2,1.27,6.54,11.12,1,0,0,1
West Ham,Ipswich,16:00,4,1,1.92,3.82,3.99,1,0,0,1
Crystal Palace,Liverpool,13:30,0,1,5.14,4.11,1.68,0,0,1,1
Bournemouth,Southampton,21:00,3,1,1.53,4.52,6.21,1,0,0,1
Manchester Utd,Tottenham,17:30,0,3,2.12,3.87,3.29,0,0,1,0
Ipswich,Aston Villa,15:00,2,2,3.7,3.58,2.07,0,1,0,0
Wolves,Liverpool,18:30,1,2,8.8,5.99,1.33,0,0,1,1
Arsenal,Leicester,16:00,4,2,1.2,7.27,15.96,1,0,0,1
Brentford,West Ham,16:00,1,1,2.25,3.58,3.21,0,1,0,0
Chelsea,Brighton,16:00,4,2,1.77,4.21,4.31,1,0,0,1
Everton,Crystal Palace,16:00,2,1,2.76,3.33,2.68,1,0,0,0
Nottingham,Fulham,16:00,0,1,2.55,3.16,3.06,0,0,1,0
Newcastle,Manchester City,13:30,1,1,5.01,4.22,1.67,0,1,0,0
Manchester City,Arsenal,17:30,2,2,1.79,3.58,5.1,0,1,0,0
Brighton,Nottingham,15:00,2,2,1.85,3.76,4.4,0,1,0,0
Crystal Palace,Manchester Utd,18:30,0,0,2.87,3.59,2.46,0,1,0,0
Aston Villa,Wolves,16:00,3,1,1.63,4.3,5.25,1,0,0,1
Fulham,Newcastle,16:00,3,1,2.92,3.53,2.46,1,0,0,0
Leicester,Everton,16:00,1,1,2.11,3.5,3.65,0,1,0,0
Liverpool,Bournemouth,16:00,3,0,1.26,6.76,10.5,1,0,0,1
Southampton,Ipswich,16:00,1,1,2.44,3.45,2.99,0,1,0,0
Tottenham,Brentford,16:00,3,1,1.48,5.05,6.26,1,0,0,1
West Ham,Chelsea,13:30,0,3,3.6,3.92,2.0,0,0,1,1
Wolves,Newcastle,17:30,1,2,3.65,3.7,2.04,0,0,1,1
Tottenham,Arsenal,15:00,0,1,2.79,3.54,2.55,0,0,1,1
Bournemouth,Chelsea,21:00,0,1,3.17,3.82,2.19,0,0,1,1
Aston Villa,Everton,18:30,3,2,1.68,3.97,5.34,1,0,0,1
Brighton,Ipswich,16:00,0,0,1.49,4.74,6.54,0,1,0,0
Crystal Palace,Leicester,16:00,2,2,1.68,3.99,5.33,0,1,0,0
Fulham,West Ham,16:00,1,1,2.34,3.39,3.2,0,1,0,0
Liverpool,Nottingham,16:00,0,1,1.23,6.86,12.44,0,0,1,0
Manchester City,Brentford,16:00,2,1,1.2,7.73,14.39,1,0,0,1
Southampton,Manchester Utd,13:30,0,3,4.24,4.07,1.81,0,0,1,1
Manchester Utd,Liverpool,17:00,0,3,3.63,4.1,1.95,0,0,1,1
Chelsea,Crystal Palace,14:30,1,1,1.66,4.35,5.0,0,1,0,0
Newcastle,Tottenham,14:30,2,1,2.48,3.93,2.66,1,0,0,1
West Ham,Manchester City,18:30,1,3,7.26,5.22,1.41,0,0,1,1
Brentford,Southampton,16:00,3,1,1.81,3.89,4.47,1,0,0,1
Everton,Bournemouth,16:00,2,3,2.98,3.47,2.45,0,0,1,1
Ipswich,Fulham,16:00,1,1,3.06,3.44,2.41,0,1,0,0
Leicester,Aston Villa,16:00,1,2,4.06,3.82,1.9,0,0,1,1
Nottingham,Wolves,16:00,1,1,2.01,3.65,3.78,0,1,0,0
Arsenal,Brighton,13:30,1,1,1.37,5.42,8.07,0,1,0,0
Liverpool,Brentford,17:30,2,0,1.22,7.39,12.19,1,0,0,1
Bournemouth,Newcastle,15:00,1,1,2.6,3.67,2.66,0,1,0,0
Wolves,Chelsea,15:00,2,6,3.94,3.92,1.91,0,0,1,1
Aston Villa,Arsenal,18:30,0,2,4.72,4.06,1.74,0,0,1,1
Crystal Palace,West Ham,16:00,0,2,2.01,3.8,3.71,0,0,1,0
Fulham,Leicester,16:00,2,1,1.88,3.73,4.33,1,0,0,1
Manchester City,Ipswich,16:00,4,1,1.09,11.97,28.85,1,0,0,1
Southampton,Nottingham,16:00,0,1,2.4,3.47,3.05,0,0,1,0
Tottenham,Everton,16:00,4,0,1.38,5.44,7.97,1,0,0,1
Brighton,Manchester Utd,13:30,2,1,2.44,3.73,2.82,1,0,0,1
Leicester,Tottenham,21:00,1,1,4.66,4.29,1.71,0,1,0,0
Chelsea,Manchester City,17:30,0,2,3.69,3.86,1.99,0,0,1,1
Brentford,Crystal Palace,15:00,2,1,2.88,3.29,2.63,1,0,0,0
West Ham,Aston Villa,18:30,1,2,2.5,3.51,2.86,0,0,1,0
Arsenal,Wolves,16:00,2,0,1.15,8.92,18.52,1,0,0,1
Everton,Brighton,16:00,0,3,3.1,3.42,2.39,0,0,1,1
Newcastle,Southampton,16:00,1,0,1.4,5.27,7.34,1,0,0,1
Nottingham,Bournemouth,16:00,1,1,2.24,3.45,3.31,0,1,0,0
Ipswich,Liverpool,13:30,0,2,8.02,5.95,1.35,0,0,1,1
Manchester Utd,Fulham,21:00,1,0,1.67,4.21,5.15,1,0,0,1
