team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Newcastle,Bolton,16:00,2,0,1.51,4.15,6.45,1,0,0,1
Tottenham,Norwich,16:00,1,2,1.3,5.48,10.1,0,0,1,0
Arsenal,Manchester City,17:00,1,0,2.39,3.39,2.95,1,0,0,1
Manchester Utd,QPR,14:30,2,0,1.17,7.33,16.0,1,0,0,1
Stoke,Wolves,18:30,2,1,1.65,3.8,5.45,1,0,0,1
Bolton,Fulham,16:00,0,3,2.42,3.35,2.9,0,0,1,0
Chelsea,Wigan,16:00,2,1,1.34,5.03,9.31,1,0,0,1
Liverpool,Aston Villa,16:00,1,1,1.39,4.56,8.6,0,1,0,0
Norwich,Everton,16:00,2,2,2.95,3.25,2.44,0,1,0,0
West Brom,Blackburn,16:00,3,0,1.92,3.49,4.05,1,0,0,1
Sunderland,Tottenham,13:45,0,0,3.48,3.39,2.12,0,1,0,0
Swansea,Newcastle,17:30,0,2,2.38,3.35,2.97,0,0,1,0
Blackburn,Manchester Utd,21:00,0,2,8.09,4.63,1.4,0,0,1,1
Tottenham,Swansea,17:00,3,1,1.39,4.64,8.38,1,0,0,1
Newcastle,Liverpool,14:30,2,0,3.24,3.44,2.2,1,0,0,0
Aston Villa,Chelsea,16:00,2,4,4.91,3.51,1.77,0,0,1,1
Everton,West Brom,16:00,2,0,1.77,3.55,4.75,1,0,0,1
Fulham,Norwich,16:00,2,1,1.64,3.75,5.63,1,0,0,1
Manchester City,Sunderland,16:00,3,3,1.22,5.88,15.05,0,1,0,0
QPR,Arsenal,16:00,2,1,6.32,4.06,1.54,1,0,0,0
Wigan,Stoke,16:00,2,0,2.43,3.22,2.97,1,0,0,1
Wolves,Bolton,16:00,2,3,2.31,3.32,3.13,0,0,1,0
Manchester Utd,Fulham,21:00,1,0,1.22,6.07,14.13,1,0,0,1
West Brom,Newcastle,17:00,1,3,1.99,3.5,3.74,0,0,1,0
Stoke,Manchester City,18:30,1,1,5.72,3.58,1.67,0,1,0,0
Arsenal,Aston Villa,16:00,3,0,1.34,4.84,9.9,1,0,0,1
Bolton,Blackburn,16:00,2,1,2.57,3.3,2.76,1,0,0,1
Liverpool,Wigan,16:00,1,2,1.29,5.28,11.57,0,0,1,0
Norwich,Wolves,16:00,2,1,1.76,3.64,4.7,1,0,0,1
Sunderland,QPR,16:00,3,1,2.1,3.26,3.63,1,0,0,1
Swansea,Everton,16:00,0,2,2.23,3.24,3.34,0,0,1,0
Chelsea,Tottenham,13:45,0,0,1.96,3.43,4.0,0,1,0,0
Everton,Arsenal,21:00,0,1,3.39,3.4,2.14,0,0,1,1
QPR,Liverpool,21:00,3,2,4.31,3.6,1.84,1,0,0,0
Manchester City,Chelsea,20:45,2,1,1.85,3.59,4.28,1,0,0,1
Tottenham,Stoke,20:45,1,1,1.44,4.29,7.77,0,1,0,0
Blackburn,Sunderland,21:00,2,0,2.37,3.3,3.01,1,0,0,1
Newcastle,Norwich,17:00,1,0,1.69,3.8,5.02,1,0,0,1
Wolves,Manchester Utd,14:30,0,5,10.37,5.33,1.3,0,0,1,1
Fulham,Swansea,16:00,0,3,1.77,3.56,4.78,0,0,1,0
Wigan,West Brom,16:00,1,1,2.81,3.31,2.51,0,1,0,0
Liverpool,Everton,21:00,3,0,1.72,3.53,5.31,1,0,0,1
Arsenal,Newcastle,21:00,2,1,1.38,4.81,8.23,1,0,0,1
Norwich,Wigan,17:00,1,1,1.9,3.5,4.1,0,1,0,0
Manchester Utd,West Brom,15:00,2,0,1.32,5.27,9.42,1,0,0,1
Swansea,Manchester City,15:00,1,0,4.96,3.49,1.78,1,0,0,0
Everton,Tottenham,18:30,1,0,2.78,3.26,2.59,1,0,0,0
Aston Villa,Fulham,16:00,1,0,2.52,3.23,2.86,1,0,0,1
Chelsea,Stoke,16:00,1,0,1.36,4.66,9.68,1,0,0,1
Sunderland,Liverpool,16:00,1,0,4.25,3.44,1.89,1,0,0,0
Wolves,Blackburn,16:00,0,2,2.32,3.36,3.06,0,0,1,0
Bolton,QPR,13:45,2,1,2.51,3.25,2.86,1,0,0,1
Tottenham,Manchester Utd,17:10,1,3,3.2,3.34,2.26,0,0,1,1
Fulham,Wolves,15:05,5,0,1.64,3.71,5.67,1,0,0,1
Newcastle,Sunderland,13:00,1,1,2.25,3.17,3.37,0,1,0,0
Blackburn,Aston Villa,16:00,1,1,2.41,3.31,2.97,0,1,0,0
Manchester City,Bolton,16:00,2,0,1.13,8.09,21.14,1,0,0,1
QPR,Everton,16:00,1,1,2.96,3.26,2.44,0,1,0,0
Stoke,Norwich,16:00,1,0,1.89,3.41,4.28,1,0,0,1
West Brom,Chelsea,16:00,1,0,3.97,3.34,1.99,1,0,0,0
Wigan,Swansea,16:00,0,2,2.55,3.21,2.83,0,0,1,0
Liverpool,Arsenal,13:45,1,2,2.06,3.35,3.73,0,0,1,0
Stoke,Swansea,16:00,2,0,1.98,3.37,3.91,1,0,0,1
Arsenal,Tottenham,14:30,5,2,2.35,3.35,3.04,1,0,0,1
Norwich,Manchester Utd,14:30,1,2,6.51,4.27,1.5,0,0,1,1
Manchester City,Blackburn,18:30,3,0,1.14,8.15,19.0,1,0,0,1
Chelsea,Bolton,16:00,3,0,1.26,5.63,12.2,1,0,0,1
Newcastle,Wolves,16:00,2,2,1.5,4.13,6.64,0,1,0,0
QPR,Fulham,16:00,0,1,2.66,3.25,2.68,0,0,1,0
West Brom,Sunderland,16:00,4,0,2.35,3.33,3.03,1,0,0,1
Wigan,Aston Villa,16:00,0,0,2.75,3.21,2.63,0,1,0,0
Aston Villa,Manchester City,17:00,0,1,5.16,3.73,1.7,0,0,1,1
Wolves,West Brom,14:30,1,5,2.64,3.2,2.74,0,0,1,0
Tottenham,Newcastle,18:30,5,0,1.5,4.18,6.74,1,0,0,1
Blackburn,QPR,16:00,3,2,2.17,3.36,3.34,1,0,0,1
Bolton,Wigan,16:00,1,2,2.07,3.35,3.66,0,0,1,0
Everton,Chelsea,16:00,2,0,3.2,3.24,2.3,1,0,0,0
Fulham,Stoke,16:00,2,1,1.92,3.41,4.11,1,0,0,1
Sunderland,Arsenal,16:00,1,2,3.59,3.37,2.08,0,0,1,1
Swansea,Norwich,16:00,2,3,1.78,3.59,4.61,0,0,1,0
Manchester Utd,Liverpool,13:45,2,1,1.98,3.31,4.11,1,0,0,1
Liverpool,Tottenham,21:00,0,0,1.89,3.59,4.1,0,1,0,0
Chelsea,Manchester Utd,17:00,3,3,2.63,3.25,2.74,0,1,0,0
Newcastle,Aston Villa,14:30,2,1,2.1,3.31,3.58,1,0,0,1
Manchester City,Fulham,18:30,3,0,1.31,5.11,10.5,1,0,0,1
Norwich,Bolton,16:00,2,0,2.07,3.41,3.59,1,0,0,1
QPR,Wolves,16:00,1,2,1.98,3.39,3.89,0,0,1,0
Stoke,Sunderland,16:00,0,1,2.27,3.25,3.26,0,0,1,0
West Brom,Swansea,16:00,1,2,2.08,3.31,3.65,0,0,1,0
Wigan,Everton,16:00,1,1,3.93,3.37,1.98,0,1,0,0
Arsenal,Blackburn,14:00,7,1,1.28,5.41,11.4,1,0,0,1
Blackburn,Newcastle,21:00,0,2,2.43,3.3,2.94,0,0,1,0
Bolton,Arsenal,21:00,0,0,5.7,3.86,1.62,0,1,0,0
Fulham,West Brom,21:00,1,1,1.83,3.46,4.52,0,1,0,0
Sunderland,Norwich,21:00,3,0,1.74,3.63,4.93,1,0,0,1
Aston Villa,QPR,20:45,2,2,1.87,3.4,4.44,0,1,0,0
Everton,Manchester City,21:00,1,0,4.45,3.49,1.84,1,0,0,0
Manchester Utd,Stoke,21:00,2,0,1.33,5.02,9.4,1,0,0,1
Swansea,Chelsea,20:45,1,1,4.2,3.33,1.94,0,1,0,0
Tottenham,Wigan,20:45,3,1,1.21,6.31,15.05,1,0,0,1
Wolves,Liverpool,20:45,0,3,4.86,3.67,1.74,0,0,1,1
Arsenal,Manchester Utd,17:00,1,2,2.69,3.3,2.67,0,0,1,1
Manchester City,Tottenham,14:30,3,2,1.89,3.51,4.25,1,0,0,1
Bolton,Liverpool,18:30,3,1,6.8,3.88,1.54,1,0,0,0
Everton,Blackburn,16:00,1,1,1.63,3.7,5.8,0,1,0,0
Fulham,Newcastle,16:00,5,2,1.96,3.42,3.95,1,0,0,1
QPR,Wigan,16:00,3,1,2.06,3.29,3.73,1,0,0,1
Stoke,West Brom,16:00,1,2,1.99,3.29,4.02,0,0,1,0
Sunderland,Swansea,16:00,2,0,1.89,3.35,4.36,1,0,0,1
Wolves,Aston Villa,16:00,2,3,2.7,3.16,2.72,0,0,1,0
Norwich,Chelsea,13:45,0,0,5.8,3.98,1.59,0,1,0,0
Wigan,Manchester City,21:00,0,1,8.64,4.64,1.38,0,0,1,1
Swansea,Arsenal,17:00,3,2,3.98,3.42,1.95,1,0,0,0
Newcastle,QPR,14:30,1,0,1.66,3.65,5.59,1,0,0,1
Aston Villa,Everton,16:00,1,1,2.28,3.23,3.23,0,1,0,0
Blackburn,Fulham,16:00,3,1,2.95,3.31,2.41,1,0,0,0
Chelsea,Sunderland,16:00,1,0,1.4,4.59,8.37,1,0,0,1
Liverpool,Stoke,16:00,0,0,1.46,4.16,7.92,0,1,0,0
Manchester Utd,Bolton,16:00,3,0,1.16,7.59,17.26,1,0,0,1
Tottenham,Wolves,16:00,1,1,1.27,5.48,11.82,0,1,0,0
West Brom,Norwich,16:00,1,2,1.93,3.5,3.95,0,0,1,0
Tottenham,Everton,20:45,2,0,1.56,3.92,6.38,1,0,0,1
Everton,Bolton,21:00,1,2,1.46,4.22,7.4,0,0,1,0
Newcastle,Manchester Utd,21:00,3,0,5.06,3.72,1.7,1,0,0,0
Manchester City,Liverpool,21:00,3,0,1.84,3.51,4.46,1,0,0,1
Tottenham,West Brom,20:45,1,0,1.29,5.28,11.1,1,0,0,1
Wigan,Sunderland,20:45,1,4,2.54,3.22,2.82,0,0,1,0
Fulham,Arsenal,18:30,2,1,4.11,3.47,1.91,1,0,0,0
Aston Villa,Swansea,16:00,0,2,1.87,3.4,4.4,0,0,1,0
Blackburn,Stoke,16:00,1,2,2.66,3.26,2.69,0,0,1,0
QPR,Norwich,16:00,1,2,2.06,3.33,3.7,0,0,1,0
Wolves,Chelsea,16:00,1,2,6.08,3.82,1.59,0,0,1,1
Sunderland,Manchester City,16:00,1,0,5.8,3.87,1.61,1,0,0,0
West Brom,Everton,13:30,0,1,2.77,3.24,2.58,0,0,1,1
Arsenal,QPR,16:00,1,0,1.22,6.15,13.84,1,0,0,1
Bolton,Wolves,16:00,1,1,2.15,3.3,3.46,0,1,0,0
Chelsea,Aston Villa,16:00,1,3,1.27,5.45,12.02,0,0,1,0
Norwich,Fulham,16:00,1,1,2.65,3.31,2.66,0,1,0,0
Stoke,Wigan,16:00,2,2,1.76,3.59,4.81,0,1,0,0
Swansea,Tottenham,16:00,1,1,5.62,3.76,1.64,0,1,0,0
Manchester Utd,Blackburn,13:45,2,3,1.12,8.15,21.6,0,0,1,0
Liverpool,Newcastle,20:45,3,1,1.52,4.09,6.55,1,0,0,1
Norwich,Tottenham,20:30,0,2,5.2,3.93,1.65,0,0,1,1
Swansea,QPR,18:00,1,1,1.91,3.39,4.23,0,1,0,0
Arsenal,Wolves,16:00,1,1,1.21,6.27,14.25,0,1,0,0
Stoke,Aston Villa,20:45,0,0,1.96,3.35,4.05,0,1,0,0
Bolton,Newcastle,16:00,0,2,2.7,3.31,2.61,0,0,1,1
Liverpool,Blackburn,16:00,1,1,1.21,6.37,15.23,0,1,0,0
Manchester Utd,Wigan,16:00,5,0,1.17,7.22,16.25,1,0,0,1
Sunderland,Everton,16:00,1,1,2.48,3.22,2.92,0,1,0,0
West Brom,Manchester City,16:00,0,0,6.89,4.46,1.46,0,1,0,0
Chelsea,Fulham,14:00,1,1,1.31,5.01,11.4,0,1,0,0
Tottenham,Chelsea,21:00,1,1,2.76,3.28,2.59,0,1,0,0
Everton,Swansea,21:00,1,0,1.57,3.81,6.34,1,0,0,1
Fulham,Manchester Utd,21:00,0,5,4.46,3.48,1.84,0,0,1,1
QPR,Sunderland,21:00,2,3,2.7,3.23,2.64,0,0,1,1
Wigan,Liverpool,21:00,0,0,7.24,3.95,1.51,0,1,0,0
Aston Villa,Arsenal,20:45,1,2,5.21,3.64,1.7,0,0,1,1
Manchester City,Stoke,20:45,3,0,1.22,6.12,14.24,1,0,0,1
Newcastle,West Brom,20:45,2,3,1.93,3.46,4.01,0,0,1,0
Blackburn,Bolton,21:00,1,2,2.14,3.35,3.45,0,0,1,0
Wolves,Norwich,20:45,2,2,2.02,3.45,3.68,0,1,0,0
Manchester City,Arsenal,17:10,1,0,1.8,3.71,4.36,1,0,0,1
Tottenham,Sunderland,16:00,1,0,1.44,4.39,7.5,1,0,0,1
Aston Villa,Liverpool,15:05,0,2,5.91,3.73,1.63,0,0,1,1
QPR,Manchester Utd,13:00,0,2,6.81,4.24,1.49,0,0,1,1
Wigan,Chelsea,18:30,1,1,9.54,4.9,1.34,0,1,0,0
Blackburn,West Brom,16:00,1,2,2.45,3.32,2.89,0,0,1,0
Everton,Norwich,16:00,1,1,1.5,4.12,6.8,0,1,0,0
Fulham,Bolton,16:00,2,0,1.6,3.8,5.93,1,0,0,1
Newcastle,Swansea,16:00,0,0,1.74,3.59,4.9,0,1,0,0
Wolves,Stoke,16:00,1,2,2.48,3.25,2.9,0,0,1,0
Chelsea,Manchester City,21:00,2,1,2.26,3.56,3.02,1,0,0,1
Stoke,Tottenham,17:00,2,1,3.85,3.48,1.97,1,0,0,0
Sunderland,Blackburn,14:30,2,1,1.84,3.5,4.37,1,0,0,1
Arsenal,Everton,16:00,1,0,1.52,4.1,6.56,1,0,0,1
Bolton,Aston Villa,16:00,1,2,2.4,3.25,3.02,0,0,1,0
Liverpool,QPR,16:00,1,0,1.29,5.39,11.18,1,0,0,1
Manchester Utd,Wolves,16:00,4,1,1.23,6.02,13.34,1,0,0,1
Norwich,Newcastle,16:00,4,2,2.24,3.47,3.12,1,0,0,1
Swansea,Fulham,16:00,2,0,2.63,3.2,2.78,1,0,0,1
West Brom,Wigan,16:00,1,2,1.65,3.71,5.52,0,0,1,0
Fulham,Liverpool,21:00,1,0,3.7,3.38,2.05,1,0,0,0
Wolves,Sunderland,17:00,2,1,2.43,3.28,2.95,1,0,0,1
Everton,Stoke,16:00,0,1,1.66,3.57,5.7,0,0,1,0
Aston Villa,Manchester Utd,18:30,0,1,5.7,3.83,1.62,0,0,1,1
Blackburn,Swansea,16:00,4,2,2.07,3.34,3.63,1,0,0,1
Manchester City,Norwich,16:00,5,1,1.17,7.16,16.6,1,0,0,1
QPR,West Brom,16:00,1,1,2.25,3.29,3.24,0,1,0,0
Tottenham,Bolton,16:00,3,0,1.28,5.37,11.3,1,0,0,1
Wigan,Arsenal,16:00,0,4,6.16,4.17,1.53,0,0,1,1
Newcastle,Chelsea,13:45,0,3,3.78,3.49,1.98,0,0,1,1
Liverpool,Manchester City,17:00,1,1,2.66,3.28,2.68,0,1,0,0
Swansea,Aston Villa,14:30,0,0,2.19,3.28,3.4,0,1,0,0
Arsenal,Fulham,18:30,1,1,1.5,4.16,6.84,0,1,0,0
Bolton,Everton,16:00,0,2,3.26,3.29,2.25,0,0,1,1
Chelsea,Wolves,16:00,3,0,1.21,6.44,14.5,1,0,0,1
Manchester Utd,Newcastle,16:00,1,1,1.35,4.72,9.72,0,1,0,0
Norwich,QPR,16:00,2,1,2.08,3.41,3.56,1,0,0,1
Sunderland,Wigan,16:00,1,2,1.65,3.66,5.61,0,0,1,0
West Brom,Tottenham,16:00,1,3,3.49,3.37,2.13,0,0,1,1
Stoke,Blackburn,13:45,3,1,1.82,3.63,4.35,1,0,0,1
Tottenham,Aston Villa,21:00,2,0,1.45,4.36,7.32,1,0,0,1
Chelsea,Liverpool,17:00,1,2,1.84,3.5,4.42,0,0,1,0
Swansea,Manchester Utd,18:30,0,1,6.4,3.97,1.54,0,0,1,1
Everton,Wolves,16:00,2,1,1.61,3.74,6.02,1,0,0,1
Manchester City,Newcastle,16:00,3,1,1.31,5.17,10.4,1,0,0,1
Stoke,QPR,16:00,2,3,1.84,3.45,4.48,0,0,1,0
Sunderland,Fulham,16:00,0,0,2.38,3.21,3.08,0,1,0,0
West Brom,Bolton,16:00,2,1,1.98,3.41,3.89,1,0,0,1
Wigan,Blackburn,16:00,3,3,2.51,3.28,2.85,0,1,0,0
Norwich,Arsenal,13:45,1,2,5.1,3.71,1.7,0,0,1,1
Fulham,Tottenham,17:00,1,3,3.42,3.33,2.17,0,0,1,1
Bolton,Stoke,16:00,5,0,2.58,3.3,2.73,1,0,0,1
Wolves,Wigan,14:30,3,1,1.84,3.45,4.5,1,0,0,1
QPR,Manchester City,18:30,2,3,8.09,4.52,1.41,0,0,1,1
Arsenal,West Brom,16:00,3,0,1.36,4.77,9.35,1,0,0,1
Aston Villa,Norwich,16:00,3,2,1.87,3.44,4.33,1,0,0,1
Blackburn,Chelsea,16:00,0,1,6.53,4.2,1.51,0,0,1,1
Liverpool,Swansea,16:00,0,0,1.29,5.25,11.8,0,1,0,0
Manchester Utd,Sunderland,16:00,1,0,1.26,5.73,12.7,1,0,0,1
Newcastle,Everton,13:45,2,1,2.4,3.22,3.03,1,0,0,1
Stoke,Newcastle,21:00,1,3,2.0,3.26,4.02,0,0,1,0
Tottenham,QPR,17:00,3,1,1.37,4.74,8.64,1,0,0,1
West Brom,Liverpool,18:30,0,2,3.66,3.27,2.11,0,0,1,1
Manchester City,Wolves,16:00,3,1,1.16,7.05,18.35,1,0,0,1
Norwich,Blackburn,16:00,3,3,1.97,3.39,3.94,0,1,0,0
Sunderland,Aston Villa,16:00,2,2,2.02,3.36,3.84,0,1,0,0
Swansea,Bolton,16:00,3,1,2.03,3.36,3.75,1,0,0,1
Wigan,Fulham,16:00,0,2,2.96,3.24,2.44,0,0,1,1
Chelsea,Arsenal,13:45,3,5,1.64,3.76,5.64,0,0,1,0
Everton,Manchester Utd,13:00,0,1,4.16,3.35,1.95,0,0,1,1
QPR,Chelsea,17:00,1,0,9.95,4.8,1.34,1,0,0,0
Blackburn,Tottenham,16:00,1,2,4.28,3.58,1.85,0,0,1,1
Arsenal,Stoke,14:30,3,1,1.62,3.74,5.98,1,0,0,1
Fulham,Everton,14:30,1,3,2.22,3.23,3.41,0,0,1,0
Manchester Utd,Manchester City,14:30,1,6,2.2,3.19,3.59,0,0,1,0
Liverpool,Norwich,18:30,1,1,1.3,5.19,11.5,0,1,0,0
Aston Villa,West Brom,16:00,1,2,2.14,3.22,3.65,0,0,1,0
Bolton,Sunderland,16:00,0,2,2.29,3.2,3.26,0,0,1,0
Newcastle,Wigan,16:00,1,0,1.56,3.84,6.5,1,0,0,1
Wolves,Swansea,13:45,2,2,2.01,3.29,3.94,0,1,0,0
Newcastle,Tottenham,17:00,2,2,2.92,3.35,2.41,0,1,0,0
Arsenal,Sunderland,14:30,2,1,1.41,4.46,8.46,1,0,0,1
West Brom,Wolves,13:00,2,0,2.06,3.25,3.83,1,0,0,1
Chelsea,Everton,18:30,3,1,1.33,4.98,10.0,1,0,0,1
Manchester City,Aston Villa,16:00,4,1,1.32,5.02,10.3,1,0,0,1
Norwich,Swansea,16:00,3,1,2.06,3.32,3.7,1,0,0,1
QPR,Blackburn,16:00,1,1,2.02,3.33,3.82,0,1,0,0
Stoke,Fulham,16:00,2,0,2.34,3.15,3.22,1,0,0,1
Wigan,Bolton,16:00,1,3,2.36,3.27,3.05,0,0,1,0
Liverpool,Manchester Utd,13:45,1,1,2.69,3.08,2.83,0,1,0,0
Tottenham,Arsenal,17:00,2,1,2.0,3.45,3.71,1,0,0,1
Fulham,QPR,16:00,6,0,2.0,3.35,3.87,1,0,0,1
Swansea,Stoke,16:00,2,0,2.51,3.21,2.87,1,0,0,1
Bolton,Chelsea,14:30,1,5,8.81,4.44,1.39,0,0,1,1
Aston Villa,Wigan,16:00,2,0,1.64,3.6,5.94,1,0,0,1
Blackburn,Manchester City,16:00,0,4,7.59,4.49,1.42,0,0,1,1
Manchester Utd,Norwich,16:00,2,0,1.15,7.48,17.7,1,0,0,1
Sunderland,West Brom,16:00,2,2,2.21,3.3,3.34,0,1,0,0
Wolves,Newcastle,16:00,1,2,2.45,3.25,2.93,0,0,1,0
Everton,Liverpool,13:45,0,2,2.92,3.05,2.61,0,0,1,1
Norwich,Sunderland,21:00,2,1,2.4,3.28,2.95,1,0,0,1
QPR,Aston Villa,17:00,1,1,2.07,3.25,3.72,0,1,0,0
Stoke,Manchester Utd,18:30,1,1,5.58,3.74,1.63,0,1,0,0
Arsenal,Bolton,16:00,3,0,1.36,4.78,8.8,1,0,0,1
Chelsea,Swansea,16:00,4,1,1.2,6.5,14.6,1,0,0,1
Liverpool,Wolves,16:00,2,1,1.36,4.58,9.19,1,0,0,1
Newcastle,Blackburn,16:00,3,1,1.87,3.42,4.32,1,0,0,1
West Brom,Fulham,16:00,0,0,2.16,3.27,3.45,0,1,0,0
Wigan,Tottenham,16:00,1,2,4.65,3.54,1.78,0,0,1,1
Manchester City,Everton,13:45,2,0,1.44,4.29,7.6,1,0,0,1
Manchester Utd,Chelsea,17:00,3,1,1.96,3.41,3.96,1,0,0,1
Fulham,Manchester City,16:00,2,2,4.96,3.65,1.72,0,1,0,0
Sunderland,Stoke,16:00,4,0,2.4,3.16,3.08,1,0,0,1
Tottenham,Liverpool,14:30,4,0,2.72,3.34,2.58,1,0,0,0
Aston Villa,Newcastle,16:00,1,1,1.9,3.38,4.22,0,1,0,0
Bolton,Norwich,16:00,1,2,1.86,3.45,4.33,0,0,1,0
Everton,Wigan,16:00,3,1,1.5,3.91,7.31,1,0,0,1
Swansea,West Brom,16:00,3,0,2.71,3.22,2.62,1,0,0,0
Wolves,QPR,16:00,0,3,2.06,3.29,3.71,0,0,1,0
Blackburn,Arsenal,13:45,4,3,3.75,3.34,2.03,1,0,0,0
QPR,Newcastle,21:00,0,0,2.4,3.25,2.98,0,1,0,0
Fulham,Blackburn,17:00,1,1,1.66,3.65,5.45,0,1,0,0
Norwich,West Brom,14:30,0,1,2.67,3.32,2.64,0,0,1,1
Bolton,Manchester Utd,18:30,0,5,8.53,4.71,1.37,0,0,1,1
Everton,Aston Villa,16:00,2,2,1.96,3.33,4.07,0,1,0,0
Manchester City,Wigan,16:00,3,0,1.17,6.9,15.85,1,0,0,1
Stoke,Liverpool,16:00,1,0,3.69,3.3,2.07,1,0,0,0
Sunderland,Chelsea,16:00,1,2,5.6,3.69,1.65,0,0,1,1
Wolves,Tottenham,16:00,0,2,2.7,3.37,2.55,0,0,1,1
Arsenal,Swansea,16:00,1,0,1.36,4.61,9.27,1,0,0,1
Manchester Utd,Arsenal,17:00,8,2,1.38,4.86,8.13,1,0,0,1
West Brom,Stoke,16:00,0,1,2.23,3.25,3.31,0,0,1,0
Tottenham,Manchester City,14:30,1,5,2.98,3.3,2.4,0,0,1,1
