team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Wigan,Sunderland,16:00,1,1,2.42,3.27,2.94,0,1,0,0
Everton,Manchester Utd,13:45,3,3,3.95,3.31,1.98,0,1,0,0
Aston Villa,Everton,17:00,1,0,2.63,3.24,2.69,1,0,0,1
Liverpool,West Brom,16:00,1,0,1.28,5.37,11.04,1,0,0,1
Sunderland,Manchester City,16:00,1,0,4.91,3.61,1.73,1,0,0,0
Bolton,Birmingham,14:30,2,2,2.09,3.3,3.6,0,1,0,0
Manchester Utd,West Ham,18:30,3,0,1.12,7.7,21.88,1,0,0,1
Blackpool,Fulham,16:00,2,2,3.07,3.28,2.33,0,1,0,0
Chelsea,Stoke,16:00,2,0,1.11,8.4,23.65,1,0,0,1
Tottenham,Wigan,16:00,0,1,1.25,5.63,12.07,0,0,1,0
Wolves,Newcastle,16:00,1,1,2.47,3.27,2.87,0,1,0,0
Blackburn,Arsenal,13:45,1,2,4.94,3.55,1.73,0,0,1,1
Manchester City,Liverpool,21:00,3,0,2.36,3.15,3.12,1,0,0,1
Fulham,Manchester Utd,17:00,2,2,6.07,3.77,1.59,0,1,0,0
Newcastle,Aston Villa,14:30,6,0,2.58,3.28,2.74,1,0,0,1
Wigan,Chelsea,18:15,0,6,13.36,5.81,1.23,0,0,1,1
Arsenal,Blackpool,16:00,6,0,1.14,7.47,18.6,1,0,0,1
Birmingham,Blackburn,16:00,2,1,2.31,3.14,3.25,1,0,0,1
Everton,Wolves,16:00,1,1,1.47,4.08,7.56,0,1,0,0
Stoke,Tottenham,16:00,1,2,3.19,3.23,2.29,0,0,1,1
West Brom,Sunderland,16:00,1,0,2.11,3.32,3.54,1,0,0,1
West Ham,Bolton,16:00,1,3,2.25,3.24,3.27,0,0,1,0
Manchester Utd,Newcastle,21:00,3,0,1.2,6.34,15.04,1,0,0,1
Liverpool,Arsenal,17:00,1,1,2.23,3.25,3.33,0,1,0,0
Chelsea,West Brom,18:30,6,0,1.16,7.03,18.4,1,0,0,1
Aston Villa,West Ham,16:00,3,0,1.91,3.38,4.19,1,0,0,1
Blackburn,Everton,16:00,1,0,2.98,3.28,2.4,1,0,0,0
Bolton,Fulham,16:00,0,0,2.18,3.29,3.4,0,1,0,0
Sunderland,Birmingham,16:00,2,2,2.08,3.3,3.65,0,1,0,0
Wigan,Blackpool,16:00,0,4,1.73,3.64,4.88,0,0,1,0
Wolves,Stoke,16:00,2,1,2.4,3.18,3.05,1,0,0,1
Tottenham,Manchester City,13:45,0,0,2.24,3.28,3.27,0,1,0,0
