team1,team2,matchStartTime,team1score,team2score,homeodd,drawodd,awayodd,home_odd_win,draw_odd_win,away_odd_win,bookmakers_prediction
Southampton,Manchester City,20:00,1,0,9.17,5.66,1.32,1,0,0,0
Liverpool,Aston Villa,17:30,2,0,1.19,7.56,14.36,1,0,0,1
Newcastle,West Ham,15:15,2,2,2.73,3.38,2.63,0,1,0,0
Burnley,Sheffield Utd,13:00,1,1,3.19,2.94,2.58,0,1,0,0
Chelsea,Watford,21:00,3,0,1.36,5.15,8.89,1,0,0,1
Wolves,Arsenal,18:30,0,2,2.38,3.24,3.18,0,0,1,0
Leicester,Crystal Palace,16:00,3,0,1.64,3.73,5.97,1,0,0,1
Manchester Utd,Bournemouth,16:00,5,2,1.19,7.37,14.74,1,0,0,1
Norwich,Brighton,13:30,0,1,3.54,3.27,2.21,0,0,1,1
Manchester City,Liverpool,21:15,4,0,2.02,3.75,3.57,1,0,0,1
Sheffield Utd,Tottenham,19:00,3,1,4.77,3.75,1.78,1,0,0,0
West Ham,Chelsea,21:15,3,2,6.86,4.7,1.46,1,0,0,0
Arsenal,Norwich,19:00,4,0,1.46,4.84,6.84,1,0,0,1
Bournemouth,Newcastle,19:00,1,4,2.21,3.19,3.71,0,0,1,0
Everton,Leicester,19:00,2,1,2.58,3.25,2.91,1,0,0,1
Brighton,Manchester Utd,21:15,0,3,6.85,4.15,1.53,0,0,1,1
Crystal Palace,Burnley,21:00,0,1,2.01,3.19,4.35,0,0,1,0
Watford,Southampton,17:30,1,3,2.4,3.24,3.19,0,0,1,0
Aston Villa,Wolves,13:30,0,1,4.58,3.47,1.88,0,0,1,1
Chelsea,Manchester City,21:15,2,1,4.05,4.02,1.83,1,0,0,0
Burnley,Watford,19:00,1,0,3.55,3.27,2.2,1,0,0,0
Southampton,Arsenal,19:00,0,2,2.69,3.54,2.58,0,0,1,1
Liverpool,Crystal Palace,21:15,4,0,1.27,5.87,12.28,1,0,0,1
Manchester Utd,Sheffield Utd,19:00,3,0,1.36,4.91,9.76,1,0,0,1
Newcastle,Aston Villa,19:00,1,1,2.35,3.36,3.15,0,1,0,0
Norwich,Everton,19:00,0,1,4.44,3.61,1.86,0,0,1,1
Wolves,Bournemouth,19:00,1,0,1.57,3.9,6.82,1,0,0,1
Tottenham,West Ham,21:15,2,0,1.57,4.13,6.3,1,0,0,1
Leicester,Brighton,19:00,0,0,1.62,3.95,5.85,0,1,0,0
Manchester City,Burnley,21:00,5,0,1.13,8.96,22.39,1,0,0,1
Everton,Liverpool,20:00,0,0,5.84,3.97,1.62,0,1,0,0
Aston Villa,Chelsea,17:15,1,2,6.98,4.64,1.46,0,0,1,1
Newcastle,Sheffield Utd,15:00,3,0,3.32,3.04,2.43,1,0,0,0
Bournemouth,Crystal Palace,20:45,0,2,2.71,3.13,2.84,0,0,1,0
West Ham,Wolves,18:30,0,2,4.1,3.45,1.97,0,0,1,1
Brighton,Arsenal,16:00,2,1,3.28,3.41,2.26,1,0,0,0
Watford,Leicester,13:30,1,1,3.81,3.47,2.04,0,1,0,0
Tottenham,Manchester Utd,21:15,1,1,3.3,3.45,2.23,0,1,0,0
Norwich,Southampton,19:00,0,3,2.88,3.42,2.49,0,0,1,1
Manchester City,Arsenal,21:15,3,0,1.29,6.29,9.49,1,0,0,1
Aston Villa,Sheffield Utd,19:00,0,0,3.27,3.31,2.34,0,1,0,0
Leicester,Aston Villa,21:00,4,0,1.53,4.48,6.1,1,0,0,1
Manchester Utd,Manchester City,17:30,2,0,4.46,3.93,1.77,1,0,0,0
Chelsea,Everton,15:00,4,0,1.85,3.85,4.08,1,0,0,1
Burnley,Tottenham,18:30,1,1,2.69,3.34,2.67,0,1,0,0
Arsenal,West Ham,16:00,1,0,1.62,4.31,5.2,1,0,0,1
Crystal Palace,Watford,16:00,1,0,2.7,3.1,2.86,1,0,0,1
Sheffield Utd,Norwich,16:00,1,0,1.67,3.88,5.36,1,0,0,1
Southampton,Newcastle,16:00,0,1,1.74,3.8,4.82,0,0,1,0
Wolves,Brighton,16:00,0,0,1.72,3.74,5.18,0,1,0,0
Liverpool,Bournemouth,13:30,2,1,1.21,7.18,12.48,1,0,0,1
Everton,Manchester Utd,15:00,1,1,2.86,3.36,2.52,0,1,0,0
Tottenham,Wolves,15:00,2,3,2.73,3.08,2.82,0,0,1,0
Watford,Liverpool,18:30,3,0,6.84,4.65,1.46,1,0,0,0
Bournemouth,Chelsea,16:00,2,2,4.16,3.69,1.88,0,1,0,0
Newcastle,Burnley,16:00,0,0,2.69,3.21,2.75,0,1,0,0
West Ham,Southampton,16:00,3,1,2.56,3.51,2.71,1,0,0,1
Brighton,Crystal Palace,13:30,0,1,2.17,3.21,3.68,0,0,1,0
Norwich,Leicester,21:00,1,0,4.26,3.81,1.84,1,0,0,0
Liverpool,West Ham,21:00,3,2,1.15,8.81,17.1,1,0,0,1
Arsenal,Everton,17:30,3,2,1.97,3.66,3.79,1,0,0,1
Manchester Utd,Watford,15:00,3,0,1.58,3.96,6.24,1,0,0,1
Wolves,Norwich,15:00,3,0,1.51,4.24,7.02,1,0,0,1
Leicester,Manchester City,18:30,0,1,5.23,4.59,1.57,0,0,1,1
Burnley,Bournemouth,16:00,3,0,2.22,3.3,3.46,1,0,0,1
Crystal Palace,Newcastle,16:00,1,0,2.15,3.23,3.69,1,0,0,1
Sheffield Utd,Brighton,16:00,1,1,1.9,3.42,4.45,0,1,0,0
Southampton,Aston Villa,16:00,2,0,1.71,4.05,4.7,1,0,0,1
Chelsea,Tottenham,13:30,2,1,1.85,3.57,4.51,1,0,0,1
Manchester City,West Ham,20:30,2,0,1.12,9.97,19.12,1,0,0,1
Chelsea,Manchester Utd,21:00,0,2,2.0,3.44,3.98,0,0,1,0
Arsenal,Newcastle,17:30,4,0,1.45,4.58,7.72,1,0,0,1
Aston Villa,Tottenham,15:00,2,3,3.92,3.76,1.94,0,0,1,1
Norwich,Liverpool,18:30,0,1,9.27,5.58,1.33,0,0,1,1
Southampton,Burnley,13:30,1,2,1.69,3.99,5.14,0,0,1,0
Wolves,Leicester,21:00,0,0,2.7,3.22,2.8,0,1,0,0
Sheffield Utd,Bournemouth,15:00,2,1,1.77,3.48,5.34,1,0,0,1
Brighton,Watford,18:30,1,1,2.3,3.39,3.21,0,1,0,0
Everton,Crystal Palace,13:30,3,1,1.64,3.74,5.91,1,0,0,1
Tottenham,Manchester City,17:30,2,0,5.88,4.57,1.53,1,0,0,0
Burnley,Arsenal,15:00,0,0,3.96,3.73,1.92,0,1,0,0
Manchester Utd,Wolves,18:30,0,0,2.12,3.4,3.65,0,1,0,0
Bournemouth,Aston Villa,16:00,2,1,2.17,3.38,3.49,1,0,0,1
Crystal Palace,Sheffield Utd,16:00,0,1,3.09,3.03,2.57,0,0,1,1
Liverpool,Southampton,16:00,4,0,1.3,5.65,10.21,1,0,0,1
Newcastle,Norwich,16:00,0,0,2.23,3.38,3.38,0,1,0,0
Watford,Everton,16:00,2,3,2.97,3.38,2.44,0,0,1,1
West Ham,Brighton,16:00,3,3,2.51,3.4,2.87,0,1,0,0
Leicester,Chelsea,13:30,2,2,2.55,3.54,2.72,0,1,0,0
West Ham,Liverpool,20:45,0,2,8.55,5.42,1.35,0,0,1,1
Wolves,Liverpool,21:00,1,2,5.29,4.0,1.65,0,0,1,1
Manchester Utd,Burnley,21:15,0,2,1.44,4.54,7.85,0,0,1,0
Leicester,West Ham,20:30,4,1,1.48,4.74,6.57,1,0,0,1
Tottenham,Norwich,20:30,2,1,1.37,5.16,8.51,1,0,0,1
Chelsea,Arsenal,21:15,2,2,1.73,3.91,4.8,0,1,0,0
Aston Villa,Watford,20:30,2,1,3.14,3.41,2.36,1,0,0,0
Bournemouth,Brighton,20:30,3,1,2.85,3.29,2.57,1,0,0,0
Everton,Newcastle,20:30,2,2,1.51,4.29,7.0,0,1,0,0
Sheffield Utd,Manchester City,20:30,0,1,8.18,4.83,1.4,0,0,1,1
Crystal Palace,Southampton,20:30,0,2,2.74,3.19,2.76,0,0,1,0
Liverpool,Manchester Utd,17:30,2,0,1.44,4.69,7.52,1,0,0,1
Burnley,Leicester,15:00,2,1,4.32,3.69,1.86,1,0,0,0
Newcastle,Chelsea,18:30,1,0,5.7,4.41,1.57,1,0,0,0
Arsenal,Sheffield Utd,16:00,1,1,1.98,3.42,4.15,0,1,0,0
Brighton,Aston Villa,16:00,1,1,1.68,4.2,4.81,0,1,0,0
Manchester City,Crystal Palace,16:00,2,2,1.09,11.35,28.14,0,1,0,0
Norwich,Bournemouth,16:00,1,0,2.26,3.49,3.19,1,0,0,1
Southampton,Wolves,16:00,2,3,2.6,3.15,2.93,0,0,1,0
West Ham,Everton,16:00,1,1,2.92,3.44,2.45,0,1,0,0
Watford,Tottenham,13:30,0,0,3.11,3.66,2.25,0,1,0,0
Aston Villa,Manchester City,17:30,1,6,15.69,9.46,1.14,0,0,1,1
Bournemouth,Watford,15:00,0,3,2.55,3.44,2.79,0,0,1,0
Tottenham,Liverpool,18:30,0,1,4.88,4.09,1.69,0,0,1,1
Chelsea,Burnley,16:00,3,0,1.33,5.25,9.53,1,0,0,1
Everton,Brighton,16:00,1,0,1.92,3.77,3.92,1,0,0,1
Leicester,Southampton,16:00,1,2,1.7,3.88,5.06,0,0,1,0
Manchester Utd,Norwich,16:00,4,0,1.33,5.4,9.01,1,0,0,1
Wolves,Newcastle,16:00,1,1,1.45,4.44,7.69,0,1,0,0
Crystal Palace,Arsenal,13:30,1,1,4.63,3.92,1.76,0,1,0,0
Sheffield Utd,West Ham,21:00,1,0,1.92,3.45,4.3,1,0,0,1
Liverpool,Sheffield Utd,21:00,2,0,1.27,5.7,11.82,1,0,0,1
Arsenal,Manchester Utd,21:00,2,0,2.67,3.67,2.53,1,0,0,0
Manchester City,Everton,18:30,2,1,1.31,5.81,9.14,1,0,0,1
Norwich,Crystal Palace,18:30,1,1,2.4,3.38,3.04,0,1,0,0
West Ham,Bournemouth,18:30,4,0,1.89,3.67,4.17,1,0,0,1
Newcastle,Leicester,16:00,0,3,4.27,3.84,1.82,0,0,1,1
Southampton,Tottenham,16:00,1,0,3.59,3.83,1.98,1,0,0,0
Watford,Wolves,16:00,2,1,3.24,3.3,2.33,1,0,0,0
Brighton,Chelsea,13:30,1,1,3.85,3.97,1.89,0,1,0,0
Burnley,Aston Villa,13:30,1,2,1.96,3.43,4.13,0,0,1,0
Manchester City,Sheffield Utd,19:00,2,0,1.22,7.05,12.21,1,0,0,1
Liverpool,Wolves,17:30,1,0,1.26,6.25,10.93,1,0,0,1
Arsenal,Chelsea,15:00,1,2,2.91,3.72,2.33,0,0,1,1
Burnley,Manchester Utd,20:45,0,2,4.26,3.67,1.88,0,0,1,1
Norwich,Tottenham,18:30,2,2,4.83,4.45,1.64,0,1,0,0
West Ham,Leicester,18:30,1,2,2.56,3.64,2.65,0,0,1,0
Newcastle,Everton,16:00,1,2,3.25,3.34,2.3,0,0,1,1
Southampton,Crystal Palace,16:00,1,1,1.94,3.57,4.03,0,1,0,0
Watford,Aston Villa,16:00,3,0,1.78,4.05,4.27,1,0,0,1
Brighton,Bournemouth,13:30,2,0,1.81,3.81,4.47,1,0,0,1
Wolves,Manchester City,20:45,3,2,6.89,5.44,1.41,1,0,0,0
Leicester,Liverpool,21:00,0,4,3.57,4.06,1.94,0,0,1,1
Manchester Utd,Newcastle,18:30,4,1,1.35,5.45,8.49,1,0,0,1
Aston Villa,Norwich,16:00,1,0,2.2,3.74,3.13,1,0,0,1
Bournemouth,Arsenal,16:00,1,1,3.91,4.11,1.86,0,1,0,0
Chelsea,Southampton,16:00,0,2,1.38,5.06,8.5,0,0,1,0
Crystal Palace,West Ham,16:00,2,1,2.25,3.43,3.24,1,0,0,1
Everton,Burnley,16:00,1,0,1.73,3.66,5.18,1,0,0,1
Sheffield Utd,Watford,16:00,1,1,1.81,3.59,4.68,0,1,0,0
Tottenham,Brighton,13:30,2,1,1.52,4.47,6.27,1,0,0,1
Tottenham,Chelsea,17:30,0,2,2.31,3.61,3.04,0,0,1,0
Watford,Manchester Utd,15:00,2,0,4.68,3.83,1.77,1,0,0,0
Manchester City,Leicester,18:30,3,1,1.38,5.61,7.22,1,0,0,1
Aston Villa,Southampton,16:00,1,3,2.49,3.7,2.71,0,0,1,0
Bournemouth,Burnley,16:00,0,1,2.41,3.32,3.06,0,0,1,0
Brighton,Sheffield Utd,16:00,0,1,2.16,3.38,3.54,0,0,1,0
Newcastle,Crystal Palace,16:00,1,0,2.41,3.11,3.26,1,0,0,1
Norwich,Wolves,16:00,1,2,4.01,3.83,1.88,0,0,1,1
Everton,Arsenal,13:30,0,0,2.15,3.84,3.21,0,1,0,0
Crystal Palace,Brighton,20:45,1,1,2.8,3.25,2.69,0,1,0,0
Arsenal,Manchester City,17:30,0,3,6.59,5.92,1.38,0,0,1,1
Manchester Utd,Everton,15:00,1,1,1.66,4.01,5.28,0,1,0,0
Wolves,Tottenham,15:00,1,2,2.88,3.6,2.41,0,0,1,1
Southampton,West Ham,18:30,0,1,1.8,4.03,4.21,0,0,1,0
Burnley,Newcastle,16:00,1,0,1.98,3.51,3.97,1,0,0,1
Chelsea,Bournemouth,16:00,0,1,1.23,6.72,12.2,0,0,1,0
Leicester,Norwich,16:00,1,1,1.23,6.78,12.0,0,1,0,0
Sheffield Utd,Aston Villa,16:00,2,0,1.78,3.89,4.46,1,0,0,1
Liverpool,Watford,13:30,2,0,1.18,7.74,15.63,1,0,0,1
West Ham,Arsenal,21:00,1,3,3.67,4.17,1.9,0,0,1,1
Brighton,Wolves,17:30,2,2,2.61,3.19,2.92,0,1,0,0
Aston Villa,Leicester,15:00,1,4,4.93,4.19,1.67,0,0,1,1
Newcastle,Southampton,15:00,2,1,2.59,3.31,2.83,1,0,0,1
Norwich,Sheffield Utd,15:00,1,2,3.1,3.53,2.29,0,0,1,1
Manchester City,Manchester Utd,18:30,1,2,1.32,5.79,8.86,0,0,1,0
Bournemouth,Liverpool,16:00,0,3,6.52,4.61,1.49,0,0,1,1
Tottenham,Burnley,16:00,5,0,1.41,4.83,7.75,1,0,0,1
Watford,Crystal Palace,16:00,0,0,2.45,3.36,2.99,0,1,0,0
Everton,Chelsea,13:30,3,1,3.27,3.79,2.14,1,0,0,0
Arsenal,Brighton,21:15,1,2,1.62,4.33,5.17,0,0,1,0
Sheffield Utd,Newcastle,20:30,0,2,1.78,3.54,5.2,0,0,1,0
Liverpool,Everton,21:15,5,2,1.62,4.03,5.69,1,0,0,1
Chelsea,Aston Villa,20:30,2,1,1.34,5.57,8.53,1,0,0,1
Leicester,Watford,20:30,2,0,1.36,5.29,8.51,1,0,0,1
Manchester Utd,Tottenham,20:30,2,1,2.58,3.43,2.78,1,0,0,1
Southampton,Norwich,20:30,2,1,1.76,3.93,4.52,1,0,0,1
Wolves,West Ham,20:30,2,0,1.68,3.94,5.16,1,0,0,1
Burnley,Manchester City,21:15,1,4,11.57,6.77,1.24,0,0,1,1
Crystal Palace,Bournemouth,20:30,1,0,2.21,3.48,3.34,1,0,0,1
Leicester,Everton,17:30,2,1,1.6,4.13,5.81,1,0,0,1
Manchester Utd,Aston Villa,17:30,2,2,1.45,4.75,7.2,0,1,0,0
Norwich,Arsenal,15:00,2,2,4.37,4.4,1.71,0,1,0,0
Wolves,Sheffield Utd,15:00,1,1,2.22,3.11,3.73,0,1,0,0
Southampton,Watford,18:30,2,1,2.07,3.57,3.61,1,0,0,1
Burnley,Crystal Palace,16:00,0,2,2.03,3.45,3.9,0,0,1,0
Chelsea,West Ham,16:00,0,1,1.28,6.22,10.06,0,0,1,0
Liverpool,Brighton,16:00,2,1,1.2,6.98,15.19,1,0,0,1
Tottenham,Bournemouth,16:00,3,2,1.33,5.62,8.83,1,0,0,1
Newcastle,Manchester City,13:30,2,2,11.98,7.84,1.2,0,1,0,0
Aston Villa,Newcastle,21:00,2,0,2.17,3.51,3.36,1,0,0,1
Sheffield Utd,Manchester Utd,17:30,3,3,3.9,3.37,2.05,0,1,0,0
Manchester City,Chelsea,18:30,2,1,1.38,5.59,7.16,1,0,0,1
Arsenal,Southampton,16:00,2,2,1.46,4.71,6.88,0,1,0,0
Bournemouth,Wolves,16:00,1,2,2.98,3.23,2.53,0,0,1,1
Brighton,Leicester,16:00,0,2,3.84,3.58,1.99,0,0,1,1
Crystal Palace,Liverpool,16:00,1,2,6.79,4.48,1.49,0,0,1,1
Everton,Norwich,16:00,0,2,1.35,5.31,8.54,0,0,1,0
Watford,Burnley,16:00,0,3,2.24,3.3,3.41,0,0,1,0
West Ham,Tottenham,13:30,2,3,4.67,4.38,1.67,0,0,1,1
Liverpool,Manchester City,17:30,3,1,2.64,3.64,2.61,1,0,0,0
Manchester Utd,Brighton,15:00,3,1,1.62,3.79,6.23,1,0,0,1
Wolves,Aston Villa,15:00,2,1,1.68,3.84,5.44,1,0,0,1
Leicester,Arsenal,18:30,2,0,1.89,4.0,3.85,1,0,0,1
Burnley,West Ham,16:00,3,0,2.14,3.61,3.34,1,0,0,1
Newcastle,Bournemouth,16:00,2,1,2.56,3.29,2.88,1,0,0,1
Southampton,Everton,16:00,1,2,3.18,3.4,2.32,0,0,1,1
Tottenham,Sheffield Utd,16:00,1,1,1.52,4.32,6.54,0,1,0,0
Chelsea,Crystal Palace,13:30,2,0,1.43,4.77,7.69,1,0,0,1
Norwich,Watford,21:00,0,2,2.88,3.61,2.39,0,0,1,1
Everton,Tottenham,17:30,1,1,2.51,3.59,2.75,0,1,0,0
Crystal Palace,Leicester,15:00,0,2,3.73,3.47,2.06,0,0,1,1
Watford,Chelsea,18:30,1,2,5.15,4.33,1.62,0,0,1,1
Arsenal,Wolves,16:00,1,1,1.75,3.85,4.73,0,1,0,0
Aston Villa,Liverpool,16:00,1,2,9.23,6.0,1.3,0,0,1,1
Brighton,Norwich,16:00,2,0,1.58,4.41,5.47,1,0,0,1
Manchester City,Southampton,16:00,2,1,1.07,13.0,29.62,1,0,0,1
Sheffield Utd,Burnley,16:00,3,0,2.27,3.23,3.43,1,0,0,1
West Ham,Newcastle,16:00,2,3,1.81,3.78,4.43,0,0,1,0
Bournemouth,Manchester Utd,13:30,1,0,3.68,3.57,2.06,1,0,0,0
Arsenal,Crystal Palace,17:30,2,2,1.48,4.71,6.55,0,1,0,0
Liverpool,Tottenham,17:30,2,1,1.47,4.81,6.55,1,0,0,1
Norwich,Manchester Utd,17:30,1,3,4.65,3.76,1.78,0,0,1,1
Newcastle,Wolves,15:00,1,1,3.4,3.09,2.39,0,1,0,0
Burnley,Chelsea,18:30,2,4,5.14,4.06,1.67,0,0,1,1
Brighton,Everton,16:00,3,2,2.64,3.32,2.76,1,0,0,1
Watford,Bournemouth,16:00,0,0,2.27,3.58,3.12,0,1,0,0
West Ham,Sheffield Utd,16:00,1,1,2.26,3.42,3.27,0,1,0,0
Manchester City,Aston Villa,13:30,3,0,1.07,13.97,27.19,1,0,0,1
Southampton,Leicester,21:00,0,9,3.13,3.39,2.36,0,0,1,1
Sheffield Utd,Arsenal,21:00,1,0,3.72,3.57,2.04,1,0,0,0
Manchester Utd,Liverpool,17:30,1,1,4.08,3.54,1.95,0,1,0,0
Crystal Palace,Manchester City,18:30,0,2,11.61,7.36,1.22,0,0,1,1
Aston Villa,Brighton,16:00,2,1,2.35,3.48,3.07,1,0,0,1
Bournemouth,Norwich,16:00,0,0,1.74,4.24,4.36,0,1,0,0
Chelsea,Newcastle,16:00,1,0,1.27,6.06,11.04,1,0,0,1
Leicester,Burnley,16:00,2,1,1.49,4.4,7.11,1,0,0,1
Tottenham,Watford,16:00,1,1,1.5,4.46,6.69,0,1,0,0
Wolves,Southampton,16:00,1,1,2.04,3.29,4.04,0,1,0,0
Everton,West Ham,13:30,2,0,1.78,4.02,4.31,1,0,0,1
Newcastle,Manchester Utd,17:30,1,0,3.96,3.29,2.06,1,0,0,0
Arsenal,Bournemouth,15:00,1,0,1.36,5.7,7.62,1,0,0,1
Manchester City,Wolves,15:00,0,2,1.13,8.93,20.84,0,0,1,0
Southampton,Chelsea,15:00,1,4,4.78,4.22,1.68,0,0,1,1
West Ham,Crystal Palace,18:30,1,2,1.99,3.66,3.79,0,0,1,0
Burnley,Everton,16:00,1,0,3.2,3.24,2.39,1,0,0,0
Liverpool,Leicester,16:00,2,1,1.59,4.32,5.66,1,0,0,1
Norwich,Aston Villa,16:00,1,5,2.42,3.62,2.85,0,0,1,0
Watford,Sheffield Utd,16:00,0,0,2.36,3.26,3.24,0,1,0,0
Brighton,Tottenham,13:30,3,0,5.09,3.9,1.7,1,0,0,0
Manchester Utd,Arsenal,21:00,1,1,2.23,3.57,3.2,0,1,0,0
Leicester,Newcastle,17:30,5,0,1.52,4.15,7.02,1,0,0,1
Everton,Manchester City,18:30,1,3,8.73,5.59,1.34,0,0,1,1
Aston Villa,Burnley,16:00,2,2,2.3,3.41,3.21,0,1,0,0
Bournemouth,West Ham,16:00,2,2,2.39,3.62,2.89,0,1,0,0
Chelsea,Brighton,16:00,2,0,1.43,4.71,7.73,1,0,0,1
Crystal Palace,Norwich,16:00,2,0,1.93,3.78,3.89,1,0,0,1
Tottenham,Southampton,16:00,2,1,1.38,5.1,8.15,1,0,0,1
Wolves,Watford,16:00,2,0,1.93,3.46,4.27,1,0,0,1
Sheffield Utd,Liverpool,13:30,0,1,9.01,5.3,1.35,0,0,1,1
Arsenal,Aston Villa,17:30,3,2,1.41,5.09,7.29,1,0,0,1
Chelsea,Liverpool,17:30,1,2,3.26,3.72,2.15,0,0,1,1
Crystal Palace,Wolves,15:00,1,1,2.75,3.12,2.83,0,1,0,0
West Ham,Manchester Utd,15:00,2,0,3.05,3.51,2.34,1,0,0,0
Newcastle,Brighton,18:30,0,0,2.39,3.22,3.21,0,1,0,0
Burnley,Norwich,16:00,2,0,2.02,3.76,3.59,1,0,0,1
Everton,Sheffield Utd,16:00,0,2,1.75,3.59,5.24,0,0,1,0
Manchester City,Watford,16:00,8,0,1.1,10.99,23.41,1,0,0,1
Leicester,Tottenham,13:30,2,1,2.75,3.45,2.59,1,0,0,0
Southampton,Bournemouth,21:00,1,3,2.18,3.55,3.34,0,0,1,0
Aston Villa,West Ham,21:00,0,0,2.73,3.6,2.52,0,1,0,0
Watford,Arsenal,17:30,2,2,4.16,3.87,1.86,0,1,0,0
Bournemouth,Everton,15:00,3,1,3.41,3.53,2.17,1,0,0,0
Norwich,Manchester City,18:30,3,2,25.14,11.93,1.09,1,0,0,0
Brighton,Burnley,16:00,1,1,2.11,3.42,3.66,0,1,0,0
Manchester Utd,Leicester,16:00,1,0,2.12,3.33,3.74,1,0,0,1
Sheffield Utd,Southampton,16:00,0,1,2.47,3.28,3.03,0,0,1,0
Tottenham,Crystal Palace,16:00,4,0,1.4,4.99,7.8,1,0,0,1
Wolves,Chelsea,16:00,2,5,3.05,3.41,2.39,0,0,1,1
Liverpool,Newcastle,13:30,3,1,1.19,7.53,14.54,1,0,0,1
Arsenal,Tottenham,17:30,2,2,2.55,3.64,2.69,0,1,0,0
Everton,Wolves,15:00,3,2,2.05,3.27,4.06,1,0,0,1
Burnley,Liverpool,18:30,0,3,8.97,5.41,1.34,0,0,1,1
Chelsea,Sheffield Utd,16:00,2,2,1.4,4.74,8.28,0,1,0,0
Crystal Palace,Aston Villa,16:00,1,0,2.25,3.4,3.31,1,0,0,1
Leicester,Bournemouth,16:00,3,1,1.65,4.03,5.29,1,0,0,1
Manchester City,Brighton,16:00,4,0,1.09,11.4,30.15,1,0,0,1
Newcastle,Watford,16:00,1,1,2.51,3.19,3.04,0,1,0,0
